condition,seed,quantization,view_mode,decision_threshold,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,ExactAccuracy,AdjacentErrorRate,AdjacentAccuracy,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb,QWK_dual,QWK_aux_macula,QWK_aux_disc,DualViewGain_G_aux,ParamCount,CheckpointSize_MB,Latency_median_ms,Latency_mean_ms,Latency_sd_ms,Latency_p95_ms,Latency_p99_ms,Latency_block_IQR_ms,Throughput_pairs_per_s,Throughput_images_per_s,bench_runs,bench_repeats,ShiftL1,ShiftMAE,CosAgree,BenefitCorr,BenefitCorrSpearman,CF_ShiftL1,CF_ShiftMAE,CF_CosAgree,CF_BenefitCorr,CF_BenefitCorrSpearman,ModelLoadRSSDelta_MB,InferenceRSSDelta_MB,PeakRSS_during_inference_MB,RSS_scope,DualViewGain_G_independent
dual_featkd,123,FP32,dual,0.5,0.6195728373136421,0.5236363636363637,0.4005075722671102,0.35228363479595004,0.4005075722671102,0.3501808631039406,0.48158490491002803,0.5236363636363637,0.4768756094361248,0.7381818181818182,0.22545454545454546,0.5236363636363637,0.2509090909090909,0.7745454545454545,0.6522988505747126,0.8566037735849057,0.7406199021207178,265,0.5754385964912281,0.08108108108108109,0.06,0.06896551724137931,50,0.932,0.3877551020408163,0.13013698630136986,0.19487179487179487,146,0.9257425742574258,0.3783783783783784,0.4057971014492754,0.3916083916083916,69,0.9043659043659044,0.2619047619047619,0.55,0.3548387096774194,20,0.9415094339622642,0.0,0.12573081254959106,0.047721391668204556,0.3578226566314697,0.3241408169269562,0.18202179670333862,0.11653617024421692,0.6195728373136421,0.565995915980011,0.5949169756950186,0.024655861618623542,328588,1.2941579818725586,32.21199250037898,32.6126831296242,1.3747554367150805,35.66521505117635,37.065850728649814,0.0606399999014684,31.04433853286892,62.08867706573784,500,5,0.37594568729400635,0.09398642182350159,0.35549795627593994,0.22806082665920258,0.3561728979419616,0.3240300416946411,0.08100751042366028,0.8191477060317993,0.5548990368843079,0.557628301701373,,,,,0.061377381349568716
dual_featkd,2026,FP32,dual,0.5,0.6151791044516346,0.4909090909090909,0.3843699491686051,0.3329863191213647,0.3843699491686051,0.32910828511258405,0.4794695617831491,0.4909090909090909,0.4686408821980427,0.7963636363636364,0.24727272727272728,0.4909090909090909,0.26181818181818184,0.7527272727272727,0.657051282051282,0.7735849056603774,0.7105719237435009,265,0.624561403508772,0.11764705882352941,0.08,0.09523809523809523,50,0.94,0.39705882352941174,0.18493150684931506,0.2523364485981308,146,0.8985148514851485,0.323943661971831,0.3333333333333333,0.32857142857142857,69,0.9002079002079002,0.16923076923076924,0.55,0.25882352941176473,20,0.8981132075471698,0.0,0.1326412409543991,0.06523888261904094,0.3531947731971741,0.3264240324497223,0.2025761902332306,0.13963574171066284,0.6151791044516346,0.5700967341563474,0.5854251214469101,0.029753983004724538,328588,1.2942523956298828,31.91264199995203,32.322145424796325,1.412214012046212,35.3113863496219,36.538060330931316,0.13854299959348282,31.33554407690542,62.67108815381084,500,5,0.36275437474250793,0.09068859368562698,0.4201696217060089,0.18943437933921814,0.3915683808421305,0.2647211253643036,0.0661802813410759,0.6650193929672241,0.32991647720336914,0.4481236031133386,,,,,0.06123285152782221
dual_featkd,3407,FP32,dual,0.5,0.6095073271678288,0.5054545454545455,0.3942638512741562,0.3340896869451084,0.3942638512741562,0.33373378746998655,0.479298757681311,0.5054545454545455,0.47569281404058145,0.7872727272727272,0.25272727272727274,0.5054545454545455,0.24181818181818182,0.7472727272727273,0.6666666666666666,0.8075471698113208,0.7303754266211604,265,0.624561403508772,0.1111111111111111,0.06,0.07792207792207792,50,0.952,0.38028169014084506,0.18493150684931506,0.2488479262672811,146,0.8910891089108911,0.3188405797101449,0.3188405797101449,0.3188405797101449,69,0.9022869022869023,0.1935483870967742,0.6,0.2926829268292683,20,0.9056603773584906,0.0,0.13072553277015686,0.05044000634923578,0.34654173254966736,0.31967899203300476,0.19943246245384216,0.13301189243793488,0.6095073271678288,0.534379105405359,0.6130246617849576,-0.0035173346171287756,328588,1.2942523956298828,32.35768399918015,32.791889770010314,1.4043904304747807,35.69620714924895,37.11872710100578,0.13534950176108396,30.904560413697624,61.80912082739525,500,5,0.35505950450897217,0.08876487612724304,0.47070685029029846,0.3280920386314392,0.477701077298828,0.41129961609840393,0.10282490402460098,0.816963791847229,0.5486244559288025,0.5821712047733291,,,,,0.06251783417352763
dual_featkd,8888,FP32,dual,0.5,0.6051191715376198,0.49818181818181817,0.40761859597469297,0.3513794772342405,0.40761859597469297,0.3547757960207738,0.4990211463748337,0.49818181818181817,0.48849314805256694,0.7872727272727272,0.2381818181818182,0.49818181818181817,0.2636363636363636,0.7618181818181818,0.6875,0.7471698113207547,0.7160940325497287,265,0.6842105263157895,0.1794871794871795,0.14,0.15730337078651685,50,0.936,0.41379310344827586,0.2465753424657534,0.3090128755364807,146,0.8737623762376238,0.2727272727272727,0.30434782608695654,0.2876712328767123,69,0.8835758835758836,0.2033898305084746,0.6,0.3037974683544304,20,0.9113207547169812,0.0,0.13500331342220306,0.08388894039460204,0.36169755458831787,0.3470469117164612,0.22353312373161316,0.14508497714996338,0.6051191715376198,0.5515242960815057,0.576787466976183,0.028331704561436855,328588,1.2942523956298828,32.45635549956205,32.968205728400065,1.413010277602897,36.09419475042159,37.400752258818095,0.1212130000567413,30.81060657021376,61.62121314042752,500,5,0.38501566648483276,0.09625391662120819,0.3199699819087982,0.027253249660134315,0.2891433269952207,0.3305424153804779,0.08263560384511948,0.7516046166419983,0.4961215853691101,0.5533889969283144,,,,,0.06434687025693486
dual_csd,42,FP32,dual,0.5,0.600974973333686,0.4763636363636364,0.3811643498488543,0.3234390259795016,0.3811643498488543,0.325469297905705,0.46667829608087874,0.4763636363636364,0.46249946315148494,0.8236363636363636,0.2672727272727273,0.4763636363636364,0.25636363636363635,0.7327272727272728,0.6576271186440678,0.7320754716981132,0.6928571428571428,265,0.6456140350877193,0.12121212121212122,0.08,0.0963855421686747,50,0.942,0.3541666666666667,0.2328767123287671,0.2809917355371901,146,0.8465346534653465,0.3050847457627119,0.2608695652173913,0.28125,69,0.9147609147609148,0.1791044776119403,0.6,0.27586206896551724,20,0.8962264150943396,0.0,0.1398383229970932,0.07260408782484856,0.366022527217865,0.34218883514404297,0.208298921585083,0.14638729393482208,0.600974973333686,0.5130969119408425,0.5867595875649654,0.014215385768720612,328588,1.2937192916870117,32.82975349975459,33.384426949208866,2.5682817925790062,36.995438700250816,38.440972070366115,0.8119410003928351,30.460173878779663,60.92034775755933,500,5,0.3641863167285919,0.09104657918214798,0.38440102338790894,0.18889589607715607,0.3941692609652504,0.30301186442375183,0.07575296610593796,0.5886783599853516,0.2953653931617737,0.4434602668859311,,,,,0.04984868787132957
dual_csd,123,FP32,dual,0.5,0.6164245182082819,0.5127272727272727,0.403976168803683,0.34945203286467547,0.403976168803683,0.36036128397732686,0.47853197662181957,0.5127272727272727,0.4871698250392445,0.7581818181818182,0.24545454545454545,0.5127272727272727,0.24181818181818182,0.7545454545454545,0.6709677419354839,0.7849056603773585,0.7234782608695652,265,0.6421052631578947,0.12,0.06,0.08,50,0.956,0.3368421052631579,0.2191780821917808,0.26556016597510373,146,0.844059405940594,0.36363636363636365,0.4057971014492754,0.3835616438356164,69,0.8981288981288982,0.2558139534883721,0.55,0.3492063492063492,20,0.939622641509434,0.0,0.1279761642217636,0.04653995213776149,0.34693068265914917,0.32643383741378784,0.19758474826812744,0.12368336319923401,0.6164245182082819,0.5441052750057709,0.6047596721788071,0.011664846029474818,328588,1.293813705444336,33.3326264999414,34.02150894120204,3.0064015614135884,38.69886109996514,40.25240267117624,1.05582549895189,30.00063616354259,60.00127232708518,500,5,0.33490434288978577,0.08372608572244644,0.44131162762641907,0.38446423411369324,0.4698519153632063,0.39700162410736084,0.09925040602684021,-0.2672359347343445,-0.12639042735099792,-0.18390541336124624,,,,,0.05822906224420854
dual_csd,2026,FP32,dual,0.5,0.5776719906822037,0.5036363636363637,0.37751559965687875,0.33621689182907105,0.37751559965687875,0.32863898482060094,0.4628599599953728,0.5036363636363637,0.4631580022724574,0.8,0.26,0.5036363636363637,0.23636363636363636,0.74,0.632183908045977,0.8301886792452831,0.7177814029363785,265,0.5508771929824562,0.09375,0.06,0.07317073170731707,50,0.942,0.34328358208955223,0.15753424657534246,0.215962441314554,146,0.8910891089108911,0.40816326530612246,0.2898550724637681,0.3389830508474576,69,0.9397089397089398,0.2037037037037037,0.55,0.2972972972972973,20,0.9188679245283019,0.0,0.13473214209079742,0.052179739336398516,0.36489948630332947,0.3308475613594055,0.1854569911956787,0.12275726348161697,0.5776719906822037,0.5223347600793485,0.5586768256538522,0.018995165028351413,328588,1.2939691543579102,32.59006750067783,32.96939940681259,1.450589900661378,36.03084954966107,37.5552219000383,0.09396449968335219,30.68419542178614,61.36839084357228,500,5,0.3455702066421509,0.08639255166053772,0.42900264263153076,0.31064558029174805,0.4669972943561947,0.4760403037071228,0.1190100759267807,-0.4345441162586212,-0.17951372265815735,-0.3353581394258554,,,,,0.023725737758391263
dual_csd,3407,FP32,dual,0.5,0.6112851281598799,0.5,0.38678013642442155,0.3237833540368217,0.38678013642442155,0.3247049056431586,0.46035117429861155,0.5,0.46280233062558335,0.7945454545454546,0.26181818181818184,0.5,0.2381818181818182,0.7381818181818182,0.6555891238670695,0.8188679245283019,0.7281879194630873,265,0.6,0.12,0.06,0.08,50,0.956,0.3235294117647059,0.1506849315068493,0.205607476635514,146,0.8861386138613861,0.3230769230769231,0.30434782608695654,0.31343283582089554,69,0.9085239085239085,0.19672131147540983,0.6,0.2962962962962963,20,0.9075471698113208,0.0,0.13288669288158417,0.05617117288099094,0.3482320010662079,0.32419994473457336,0.19169165194034576,0.13607388734817505,0.6112851281598799,0.5636360862276454,0.5927430219445748,0.018542106215305054,328588,1.2939691543579102,32.00031699907413,32.42527917277621,1.3868068458333467,35.33780439838665,36.9966628705879,0.271437499577587,31.2496904336583,62.4993808673166,500,5,0.3626139163970947,0.09065347909927368,0.41998904943466187,0.2651655375957489,0.39745022147330916,0.3921835720539093,0.09804589301347733,0.31784141063690186,0.23958489298820496,0.2872970338895185,,,,,0.06429563516557868
dual_csd,8888,FP32,dual,0.5,0.6028852547863246,0.5236363636363637,0.3977112611954555,0.3625553586597067,0.3977112611954555,0.3419382522742924,0.5000942025412048,0.5236363636363637,0.48499381079128356,0.7745454545454545,0.25636363636363635,0.5236363636363637,0.22,0.7436363636363637,0.6446991404011462,0.8490566037735849,0.7328990228013029,265,0.5649122807017544,0.15384615384615385,0.08,0.10526315789473684,50,0.956,0.46774193548387094,0.19863013698630136,0.27884615384615385,146,0.9183168316831684,0.35294117647058826,0.2608695652173913,0.3,69,0.9313929313929314,0.1935483870967742,0.6,0.2926829268292683,20,0.9056603773584906,0.0,0.13365085422992706,0.050654876177961175,0.35056203603744507,0.3201712965965271,0.17944422364234924,0.12687772512435913,0.6028852547863246,0.5458121597007611,0.6010396467489584,0.0018456080373662198,328588,1.2939691543579102,32.014723499742104,32.493201956415575,1.402778501062714,35.51433074981105,36.75161135897723,0.23302949921344407,31.235628194885255,62.47125638977051,500,5,0.3473913371562958,0.08684783428907394,0.5058050155639648,0.3883393704891205,0.5373937284240459,0.3110922574996948,0.0777730643749237,0.5508219599723816,0.34076404571533203,0.41682035913567256,,,,,0.06211295350563961
abl_csd_raw_smoothl1,42,FP32,dual,0.5,0.6247274691774876,0.5309090909090909,0.4026817924715595,0.3527986443196063,0.4026817924715595,0.33386503869844764,0.4948384452726345,0.5309090909090909,0.4809019509992374,0.7563636363636363,0.2509090909090909,0.5309090909090909,0.21818181818181817,0.7490909090909091,0.6408839779005525,0.8754716981132076,0.7400318979266348,265,0.543859649122807,0.058823529411764705,0.02,0.029850746268656716,50,0.968,0.4642857142857143,0.1780821917808219,0.25742574257425743,146,0.9257425742574258,0.4,0.2898550724637681,0.33613445378151263,69,0.9376299376299376,0.2,0.65,0.3058823529411765,20,0.9018867924528302,0.0,0.13138970732688904,0.054176876228302716,0.3532228171825409,0.3222304582595825,0.17862433195114136,0.13198977708816528,0.6247274691774876,0.5517144156254157,0.5961904960269935,0.028536973150494083,328588,1.2949132919311523,32.28406650123361,32.71341200238821,1.4380155525782856,35.621791650191874,37.02255616968614,0.14591099989047507,30.97503221788336,61.95006443576672,500,5,0.37828728556632996,0.09457182139158249,0.4253297448158264,0.24858184158802032,0.41153687961102203,0.5473268032073975,0.13683170080184937,-0.495272159576416,-0.39077773690223694,-0.4180711040667603,,,,,0.07360118371513114
abl_csd_raw_smoothl1,123,FP32,dual,0.5,0.6198722592910335,0.5145454545454545,0.3961555508107926,0.3465881765749778,0.3961555508107926,0.35137110531591614,0.4791600538436719,0.5145454545454545,0.4863889643806187,0.7563636363636363,0.24545454545454545,0.5145454545454545,0.24,0.7545454545454545,0.665625,0.8037735849056604,0.7282051282051282,265,0.624561403508772,0.12,0.06,0.08,50,0.956,0.34782608695652173,0.2191780821917808,0.2689075630252101,146,0.8514851485148515,0.375,0.34782608695652173,0.3609022556390977,69,0.9168399168399168,0.22448979591836735,0.55,0.3188405797101449,20,0.9283018867924528,0.0,0.13146919012069702,0.04595378608866172,0.35051465034484863,0.3206147849559784,0.18965768814086914,0.12548060715198517,0.6198722592910335,0.5233874185793044,0.5942722012368027,0.025600058054230823,328588,1.2950077056884766,32.55133600032423,33.15368061719418,1.5297653057701595,36.410939300822065,38.05193680032971,0.25912700039043557,30.720705288103673,61.441410576207346,500,5,0.37463828921318054,0.09365957230329514,0.39494413137435913,0.22818633913993835,0.3438912765752193,0.3288097679615021,0.08220244199037552,0.7541535496711731,0.44147950410842896,0.510756200846945,,,,,0.06167680332696013
abl_csd_raw_smoothl1,2026,FP32,dual,0.5,0.6087570919368106,0.5309090909090909,0.4193182374953645,0.38169015995294336,0.4193182374953645,0.3872500281384103,0.504550089054194,0.5309090909090909,0.5071390893916444,0.7381818181818182,0.23636363636363636,0.5309090909090909,0.23272727272727273,0.7636363636363637,0.6561514195583596,0.7849056603773585,0.7147766323024055,265,0.6175438596491228,0.12121212121212122,0.08,0.0963855421686747,50,0.942,0.43023255813953487,0.2534246575342466,0.31896551724137934,146,0.8787128712871287,0.4230769230769231,0.4782608695652174,0.4489795918367347,69,0.9064449064449065,0.2777777777777778,0.5,0.35714285714285715,20,0.9509433962264151,0.0,0.12749768793582916,0.04490224920975214,0.3619311451911926,0.34104424715042114,0.20142821967601776,0.12124136835336685,0.6087570919368106,0.552306542507458,0.5505308682066181,0.05645054942935257,328588,1.2951021194458008,32.87434649973875,33.288041720401814,1.4811050553190352,36.373605449989554,37.68258862077346,0.30647449966636486,30.418855626771073,60.837711253542146,500,5,0.37093520164489746,0.09273380041122437,0.3847161531448364,0.133962482213974,0.324215250598875,0.5500022172927856,0.1375005543231964,-0.36359095573425293,-0.26179924607276917,-0.31787865264167664,,,,,0.054810839012998214
abl_csd_kl_softmax,42,FP32,dual,0.5,0.6038497479043851,0.4818181818181818,0.362789838216069,0.31230885171972445,0.362789838216069,0.3081959532685483,0.46841823835477653,0.4818181818181818,0.46315331507570967,0.8218181818181818,0.26545454545454544,0.4818181818181818,0.25272727272727274,0.7345454545454545,0.6612377850162866,0.7660377358490567,0.7097902097902098,265,0.6350877192982456,0.06896551724137931,0.04,0.05063291139240506,50,0.946,0.375,0.22602739726027396,0.28205128205128205,146,0.8638613861386139,0.3076923076923077,0.2318840579710145,0.2644628099173554,69,0.9251559251559252,0.14864864864864866,0.55,0.23404255319148937,20,0.8811320754716981,0.0,0.13670116662979126,0.07129292644391005,0.355866938829422,0.3332708775997162,0.20167270302772522,0.14711712300777435,0.6038497479043851,0.5401577816998745,0.585591479204854,0.018258268699531066,328588,1.294724464416504,32.34819499994046,32.8842945159784,1.5076322576322096,36.15300459941864,37.75953097139791,0.42135899911954766,30.913625938072915,61.82725187614583,500,5,0.4025517702102661,0.10063794255256653,0.2982011139392853,0.006229717750102282,0.2556069757105133,0.3782665431499481,0.09456663578748703,-0.032753363251686096,0.00812816433608532,-0.00899168111449805,,,,,0.052723462442028635
abl_csd_kl_softmax,123,FP32,dual,0.5,0.6118172708794556,0.48363636363636364,0.3992222384543061,0.3189793417366947,0.3992222384543061,0.3200120807686564,0.4713949473728886,0.48363636363636364,0.4585684011587609,0.82,0.2581818181818182,0.48363636363636364,0.2581818181818182,0.7418181818181818,0.6633986928104575,0.7660377358490567,0.7110332749562172,265,0.6385964912280702,0.07142857142857142,0.04,0.05128205128205128,50,0.948,0.390625,0.17123287671232876,0.23809523809523808,146,0.9034653465346535,0.275,0.3188405797101449,0.2953020134228188,69,0.8794178794178794,0.19444444444444445,0.7,0.30434782608695654,20,0.8905660377358491,0.0,0.1381164789199829,0.07792075128887188,0.3506903648376465,0.3261028230190277,0.2119300216436386,0.15176357328891754,0.6118172708794556,0.574413614161858,0.5756422725269994,0.03617499835245619,328588,1.2948188781738281,33.23132449986588,33.49742521475491,2.6978000617944784,36.99971694895793,38.92323990976365,0.9807304995774757,30.092089769218678,60.184179538437355,500,5,0.38510966300964355,0.09627741575241089,0.396495521068573,0.19845809042453766,0.4027047061613126,0.3617594242095947,0.09043985605239868,0.2536925971508026,0.15334868431091309,0.1742876385166112,,,,,0.053621814915382204
abl_csd_kl_softmax,2026,FP32,dual,0.5,0.6140612499355576,0.5127272727272727,0.39814145886477803,0.35575761369247566,0.39814145886477803,0.35769350612368545,0.4786917530159826,0.5127272727272727,0.48000476588568186,0.7545454545454545,0.24545454545454545,0.5127272727272727,0.24181818181818182,0.7545454545454545,0.6437125748502994,0.8113207547169812,0.7178631051752922,265,0.5824561403508772,0.07317073170731707,0.06,0.06593406593406594,50,0.924,0.37142857142857144,0.1780821917808219,0.24074074074074073,146,0.8910891089108911,0.42857142857142855,0.391304347826087,0.4090909090909091,69,0.9251559251559252,0.2619047619047619,0.55,0.3548387096774194,20,0.9415094339622642,0.0,0.12624217569828033,0.03789803686932745,0.36687931418418884,0.33499884605407715,0.19352123141288757,0.1153307557106018,0.6140612499355576,0.5598446638912964,0.604523319185531,0.009537930750026513,328588,1.2949132919311523,32.32107050007471,33.13625498396359,2.6711573607472743,36.65051474945358,38.41249320043062,0.5507249998117913,30.939569281830824,61.87913856366165,500,5,0.37784701585769653,0.09446175396442413,0.28747403621673584,0.11995729058980942,0.31933878068417354,0.493399441242218,0.1233498603105545,-0.4073474109172821,-0.21964696049690247,-0.3372777130142278,,,,,0.060114997011745164
abl_csd_counterfactual,42,FP32,dual,0.5,0.6271376117939753,0.5345454545454545,0.4101406872164848,0.3607109488557617,0.4101406872164848,0.35858815936270555,0.4903623948643723,0.5345454545454545,0.49330192613034685,0.7327272727272728,0.24,0.5345454545454545,0.22545454545454546,0.76,0.6560693641618497,0.8566037735849057,0.7430441898527005,265,0.5824561403508772,0.08,0.04,0.05333333333333334,50,0.954,0.3888888888888889,0.1917808219178082,0.25688073394495414,146,0.8910891089108911,0.43859649122807015,0.36231884057971014,0.3968253968253968,69,0.9334719334719335,0.24,0.6,0.34285714285714286,20,0.9283018867924528,0.0,0.12644143402576447,0.03684765244410797,0.35095691680908203,0.32452014088630676,0.17821168899536133,0.1191403716802597,0.6271376117939753,0.5714800907953075,0.5949777444585846,0.03215986733539067,328588,1.2951021194458008,32.86965299957956,33.39571490837843,1.6312786545085565,36.86366464989987,38.198688720112834,0.190829000530357,30.42319917441146,60.84639834882292,500,5,0.34913408756256104,0.08728352189064026,0.4396507740020752,0.3115919828414917,0.4524053182444781,0.23193030059337616,0.05798257514834404,0.6980275511741638,0.34518519043922424,0.48796193165477036,,,,,0.07601132633161889
abl_csd_counterfactual,123,FP32,dual,0.5,0.6165331229124722,0.5454545454545454,0.4237348901150355,0.396146692415771,0.4237348901150355,0.39051895157470035,0.5009626517257947,0.5454545454545454,0.5048110113976089,0.7181818181818181,0.23454545454545456,0.5454545454545454,0.22,0.7654545454545455,0.6467236467236467,0.8566037735849057,0.737012987012987,265,0.5649122807017544,0.1724137931034483,0.1,0.12658227848101267,50,0.952,0.3888888888888889,0.1917808219178082,0.25688073394495414,146,0.8910891089108911,0.47540983606557374,0.42028985507246375,0.4461538461538462,69,0.9334719334719335,0.2972972972972973,0.55,0.38596491228070173,20,0.9509433962264151,0.0,0.12431662529706955,0.03465047012802891,0.37132328748703003,0.3438394367694855,0.1866803765296936,0.11025011539459229,0.6165331229124722,0.536453885021311,0.5845738419995845,0.03195928091288769,328588,1.295196533203125,32.377172999986215,32.800822372410764,1.561101097507523,36.06119094947644,37.5824536197615,0.23196300026029348,30.885957832094412,61.771915664188825,500,5,0.36469730734825134,0.09117432683706284,0.3933352530002594,0.1953486055135727,0.40542661448317335,0.21750938892364502,0.054377347230911255,0.7820140719413757,0.46273335814476013,0.5862253609253103,,,,,0.058337666948398814
abl_csd_counterfactual,2026,FP32,dual,0.5,0.5947410539903782,0.49636363636363634,0.3986341001120014,0.3332746818946211,0.3986341001120014,0.3442287387497007,0.4627903302761179,0.49636363636363634,0.46822594574830906,0.7890909090909091,0.2509090909090909,0.49636363636363634,0.25272727272727274,0.7490909090909091,0.6540880503144654,0.7849056603773585,0.7135506003430532,265,0.6140350877192983,0.05263157894736842,0.04,0.045454545454545456,50,0.928,0.32926829268292684,0.18493150684931506,0.23684210526315788,146,0.8638613861386139,0.36507936507936506,0.3333333333333333,0.3484848484848485,69,0.9168399168399168,0.2653061224489796,0.65,0.37681159420289856,20,0.9320754716981132,0.0,0.13491439819335938,0.054979992292144085,0.3521173894405365,0.3301669955253601,0.1931377351284027,0.12217007577419281,0.5947410539903782,0.5234154624122518,0.5453750375965511,0.049366016393827095,328588,1.2952909469604492,32.43126199959079,32.952089076391715,1.4380753809868474,35.86800234934344,37.570219750250544,0.30826399961370043,30.8344460974913,61.6688921949826,500,5,0.3590465486049652,0.0897616371512413,0.4652625620365143,0.25612401962280273,0.45212633309982386,0.24487420916557312,0.06121855229139328,0.617510974407196,0.3438135087490082,0.4360562694572393,,,,,0.040794801066565856
best_fp32,42,FP32,dual,0.5,0.600974973333686,0.4763636363636364,0.3811643498488543,0.3234390259795016,0.3811643498488543,0.325469297905705,0.46667829608087874,0.4763636363636364,0.46249946315148494,0.8236363636363636,0.2672727272727273,0.4763636363636364,0.25636363636363635,0.7327272727272728,0.6576271186440678,0.7320754716981132,0.6928571428571428,265,0.6456140350877193,0.12121212121212122,0.08,0.0963855421686747,50,0.942,0.3541666666666667,0.2328767123287671,0.2809917355371901,146,0.8465346534653465,0.3050847457627119,0.2608695652173913,0.28125,69,0.9147609147609148,0.1791044776119403,0.6,0.27586206896551724,20,0.8962264150943396,0.0,0.1398383229970932,0.07260408782484856,0.366022527217865,0.34218883514404297,0.208298921585083,0.14638729393482208,0.600974973333686,0.5130969119408425,0.5867595875649654,0.014215385768720612,328588,1.2933416366577148,32.49565699934465,32.88531161839419,1.4594365530533566,35.812748549960816,37.255474059274995,0.2673379985935753,30.773343035352923,61.546686070705846,500,5,0.3641863167285919,0.09104657918214798,0.38440102338790894,0.18889589607715607,0.3941692609652504,0.30301186442375183,0.07575296610593796,0.5886783599853516,0.2953653931617737,0.4434602668859311,,,,,0.04984868787132957
best_fp32,123,FP32,dual,0.5,0.6164245182082819,0.5127272727272727,0.403976168803683,0.34945203286467547,0.403976168803683,0.36036128397732686,0.47853197662181957,0.5127272727272727,0.4871698250392445,0.7581818181818182,0.24545454545454545,0.5127272727272727,0.24181818181818182,0.7545454545454545,0.6709677419354839,0.7849056603773585,0.7234782608695652,265,0.6421052631578947,0.12,0.06,0.08,50,0.956,0.3368421052631579,0.2191780821917808,0.26556016597510373,146,0.844059405940594,0.36363636363636365,0.4057971014492754,0.3835616438356164,69,0.8981288981288982,0.2558139534883721,0.55,0.3492063492063492,20,0.939622641509434,0.0,0.1279761642217636,0.04653995213776149,0.34693068265914917,0.32643383741378784,0.19758474826812744,0.12368336319923401,0.6164245182082819,0.5441052750057709,0.6047596721788071,0.011664846029474818,328588,1.293436050415039,32.091618499180186,32.51001197800142,1.3530821670526414,35.38430214921391,36.67915510970488,0.09616350052965572,31.160784241079835,62.32156848215967,500,5,0.33490434288978577,0.08372608572244644,0.44131162762641907,0.38446423411369324,0.4698519153632063,0.39700162410736084,0.09925040602684021,-0.2672359347343445,-0.12639042735099792,-0.18390541336124624,,,,,0.05822906224420854
best_fp32,2026,FP32,dual,0.5,0.5776719906822037,0.5036363636363637,0.37751559965687875,0.33621689182907105,0.37751559965687875,0.32863898482060094,0.4628599599953728,0.5036363636363637,0.4631580022724574,0.8,0.26,0.5036363636363637,0.23636363636363636,0.74,0.632183908045977,0.8301886792452831,0.7177814029363785,265,0.5508771929824562,0.09375,0.06,0.07317073170731707,50,0.942,0.34328358208955223,0.15753424657534246,0.215962441314554,146,0.8910891089108911,0.40816326530612246,0.2898550724637681,0.3389830508474576,69,0.9397089397089398,0.2037037037037037,0.55,0.2972972972972973,20,0.9188679245283019,0.0,0.13473214209079742,0.052179739336398516,0.36489948630332947,0.3308475613594055,0.1854569911956787,0.12275726348161697,0.5776719906822037,0.5223347600793485,0.5586768256538522,0.018995165028351413,328588,1.2935304641723633,32.27186799995252,32.686490717165,1.361280457154237,35.52252545050578,36.567641119381726,0.18636549975781236,30.98674052588066,61.97348105176132,500,5,0.3455702066421509,0.08639255166053772,0.42900264263153076,0.31064558029174805,0.4669972943561947,0.4760403037071228,0.1190100759267807,-0.4345441162586212,-0.17951372265815735,-0.3353581394258554,,,,,0.023725737758391263
best_fp32,3407,FP32,dual,0.5,0.6112851281598799,0.5,0.38678013642442155,0.3237833540368217,0.38678013642442155,0.3247049056431586,0.46035117429861155,0.5,0.46280233062558335,0.7945454545454546,0.26181818181818184,0.5,0.2381818181818182,0.7381818181818182,0.6555891238670695,0.8188679245283019,0.7281879194630873,265,0.6,0.12,0.06,0.08,50,0.956,0.3235294117647059,0.1506849315068493,0.205607476635514,146,0.8861386138613861,0.3230769230769231,0.30434782608695654,0.31343283582089554,69,0.9085239085239085,0.19672131147540983,0.6,0.2962962962962963,20,0.9075471698113208,0.0,0.13288669288158417,0.05617117288099094,0.3482320010662079,0.32419994473457336,0.19169165194034576,0.13607388734817505,0.6112851281598799,0.5636360862276454,0.5927430219445748,0.018542106215305054,328588,1.2935304641723633,32.624504999148485,32.97458816717699,1.4065551705730515,35.83349770051427,37.13219649000165,0.14594750064134132,30.651806058853627,61.30361211770725,500,5,0.3626139163970947,0.09065347909927368,0.41998904943466187,0.2651655375957489,0.39745022147330916,0.3921835720539093,0.09804589301347733,0.31784141063690186,0.23958489298820496,0.2872970338895185,0.0,0.015625,5076.55078125,"process-level, includes the notebook",0.06429563516557868
