L_task,L_aux,L_logit_KD,L_total,weighted_aux,weighted_logit_KD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,ratio_aux_over_task,ratio_logit_kd_over_task
0.6730970150232315,1.3276909792423248,0.6330527746677399,1.6534688901901244,0.6638454896211624,0.31652638733386995,0,0.4208357021034679,0.0009984894935292329,3.188439613643233,0.33578930944284185,0.3239804946223428,0.10531462098451229,0.1016109865264628
0.5733785462379456,1.1957215833663941,0.603045620918274,1.4727621626853944,0.5978607916831971,0.301522810459137,1,0.40592675426334923,0.0009939672868916176,2.1255117535193184,1.5670716751682119,0.2133998747249462,0.7372679415079834,0.10039929178072486
0.5646283078193665,1.1580206108093263,0.5984894716739655,1.442883334159851,0.5790103054046631,0.29924473583698274,2,0.45036861506055825,0.0009864612609948615,1.387885018061543,1.174182655408292,0.22052947987362917,0.8460230063209928,0.15889607352462265
0.5423632645606995,1.1447835659980774,0.6004300582408905,1.4149700927734374,0.5723917829990387,0.30021502912044523,3,0.43597467265015066,0.0009760176929846252,1.1128093245760347,1.2696196178980583,0.19282026526857457,1.1409138923074411,0.17327340902902344
0.5379843658208847,1.1242671620845794,0.5954411149024963,1.3978385055065154,0.5621335810422897,0.29772055745124815,4,0.49009324009324007,0.0009627009709305305,2.461957486538689,1.5389786490548945,0.31480156839178236,0.6251036654652281,0.12786637060673522
0.5511496365070343,1.1535225224494934,0.5974746310710907,1.4266482234001159,0.5767612612247467,0.29873731553554533,5,0.49862499161580254,0.0009465931968523002,2.5492284856742895,1.3995768946977285,0.2715044782892807,0.5490197926795606,0.10650456787809892
0.5097364157438278,1.0797023677825928,0.5867678833007812,1.3429715323448181,0.5398511838912964,0.2933839416503906,6,0.38661228717550344,0.0009277936805335052,1.9792687643602542,2.094402108576572,0.19615455587896247,1.0581696363270459,0.09910455791099405
0.4713619148731232,1.0493833231925964,0.585897547006607,1.2890023374557495,0.5246916615962982,0.2929487735033035,7,0.5118704237852231,0.0009064183272437243,1.8840367407056442,1.1738469232340039,0.1870330561530401,0.623048849246089,0.09927250998459247
0.4944418430328369,1.064824662208557,0.5912611508369445,1.3224847567081452,0.5324123311042785,0.29563057541847226,8,0.43562552859280457,0.0008825989231440152,3.3000246390693917,2.396641023392857,0.3772344769922485,0.7262494331159632,0.11431262437441339
0.466847522854805,1.0103404688835145,0.5844798767566681,1.2642576909065246,0.5051702344417572,0.29223993837833406,9,0.38644331904947404,0.0008564823227814083,2.0249198096248855,1.4116058014160189,0.18432831508750835,0.6971168906078891,0.09102993324049459
