epoch,val_QWK,val_QWK_fakequant,train_total_loss,learning_rate
0,0.5572886126421954,0.5572886126421954,0.7293517309427261,1e-05
1,0.5665076224834167,0.5665076224834167,0.6939722287654877,1e-05
2,0.5493107104984094,0.5493107104984094,0.6906246453523636,1e-05
3,0.5643177711721163,0.5643177711721163,0.7017818802595138,1e-05
4,0.5651662945116935,0.5651662945116935,0.6892117476463318,1e-05
5,0.560411601741392,0.560411601741392,0.7294515764713287,1e-05
