L_task,L_aux,L_logit_KD,L_CSD,L_total,weighted_aux,weighted_logit_KD,weighted_CSD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,gnorm_csd,ratio_csd_over_task,ratio_aux_over_task,ratio_logit_kd_over_task,gradient_ratio_CSD_task
0.7482194864749908,1.3775012862682343,0.6541510021686554,1.1447818237543106,1.99300199508667,0.6887506431341172,0.3270755010843277,0.22895636475086212,0,0.33740900416990605,0.0009984894935292329,7.151820953305875,0.25326273000589083,0.6130458274057122,1.4583995827320055,0.20392003550618412,0.03541234206776696,0.0857188443905795,0.20392003550618412
0.6336470311880111,1.276079421043396,0.6166595327854156,0.8960068744421005,1.7592178893089294,0.638039710521698,0.3083297663927078,0.1792013748884201,1,0.2765070137748009,0.0009939672868916176,1.4684865113592298,1.1107212662028012,0.23270471568318726,0.7409390361631779,0.50455964725026,0.756371446118847,0.1584656814231109,0.50455964725026
0.6309522920846939,1.2633237826824188,0.6170701897144317,1.0113368046283722,1.7734166526794433,0.6316618913412094,0.30853509485721586,0.20226736092567443,2,0.32806020580555983,0.0009864612609948615,1.0479373827168648,0.7985000016683742,0.2838151778831065,0.7361061620705814,0.7024333459334803,0.7619730098741173,0.2708321914686277,0.7024333459334803
0.6125401431322097,1.2385010135173797,0.6093596124649048,0.8508432501554489,1.7066391110420227,0.6192505067586899,0.3046798062324524,0.1701686500310898,3,0.43924174911260483,0.0009760176929846252,2.020994558366835,1.4011629697891705,0.12382275527847617,0.5818866422841422,0.2879209347076939,0.6933036825796551,0.06126822794542173,0.2879209347076939
0.5843529397249222,1.1907488632202148,0.6040694963932037,0.7569703865051269,1.6331561946868896,0.5953744316101074,0.30203474819660187,0.1513940773010254,4,0.4746600741656366,0.0009627009709305305,3.438997351001775,2.5993702014062614,0.24054267964293422,1.8948198809376557,0.5509803258166796,0.7558511787306462,0.06994558445148685,0.5509803258166796
0.5576164734363556,1.1465479350090027,0.5954800295829773,0.7037399780750274,1.5693784391880035,0.5732739675045013,0.29774001479148865,0.14074799561500548,5,0.4370075995259012,0.0009465931968523002,1.7258890177961157,1.6313455294098935,0.16460848523269017,0.40475356568394,0.23451888360747117,0.9452204125460222,0.09537605462191767,0.23451888360747117
0.5462625879049301,1.1385831832885742,0.5959500229358673,0.6323372668027878,1.5399966382980346,0.5692915916442871,0.29797501146793365,0.12646745336055756,6,0.5174589293522394,0.0009277936805335052,1.7611178317962974,1.364627592870871,0.21404905109169972,0.5183853598384993,0.2943501851376741,0.7748644458837738,0.12154158411613769,0.2943501851376741
0.5329691177606583,1.0983270192146302,0.5921268439292908,0.6020589905977249,1.498607852458954,0.5491635096073151,0.2960634219646454,0.120411798119545,7,0.48960653303637713,0.0009064183272437243,1.484732820631762,1.8325894766955138,0.1003692934062437,0.33363197369644637,0.22470842501783192,1.2342890594388132,0.06760091244129433,0.22470842501783192
0.5339386320114136,1.1219287121295929,0.5925908148288727,0.5878724294900894,1.5087728762626649,0.5609643560647964,0.29629540741443633,0.11757448589801789,8,0.5284878754025104,0.0008825989231440152,3.1685141335450973,3.0817830976133753,0.30754875591768144,0.3835069345819125,0.12103683885191482,0.9726272213800471,0.09706403157923743,0.12103683885191482
0.5159357905387878,1.0942440295219422,0.5905662047863006,0.6148328638076782,1.4813074779510498,0.5471220147609711,0.2952831023931503,0.12296657276153565,9,0.5250209312809944,0.0008564823227814083,2.992383475098575,3.028404548042709,0.22929024498807019,1.3476267868446496,0.45035230212272714,1.0120375858388095,0.07662461943669065,0.45035230212272714
0.49842498540878294,1.0638404750823975,0.5873274910449982,0.6527651911973953,1.4545620107650756,0.5319202375411988,0.2936637455224991,0.13055303823947906,10,0.49254587155963303,0.0008282295436817901,1.7648292373417893,1.505005708284597,0.23877505450813039,0.5840567304121804,0.330942347312817,0.8527769579290616,0.13529640684544458,0.330942347312817
0.4768147349357605,1.0221649634838104,0.5801071631908417,0.5075695326924324,1.3794647014141084,0.5110824817419052,0.29005358159542083,0.10151390653848649,11,0.543894766943094,0.0007980147736233119,1.645443898938731,2.3007250121448517,0.2550603750220674,0.7208124151461113,0.43806562813294136,1.3982397173363128,0.15501007064815445,0.43806562813294136
0.46697911620140076,1.0098252606391906,0.5823735618591308,0.5211564940214157,1.3673098301887512,0.5049126303195953,0.2911867809295654,0.10423129880428315,12,0.4494601354236565,0.0007660242967108149,1.5209852338260876,1.0959111716253749,0.21328308284303238,1.00277237292157,0.6592913268454709,0.7205271604567618,0.1402269253505584,0.6592913268454709
