epoch,val_QWK,val_QWK_fakequant,train_total_loss,learning_rate
0,0.5118250014315984,0.49367088607594944,0.956827427148819,3e-05
1,0.5007541478129713,0.5001219214825652,0.9502592122554779,3e-05
2,0.5066475883860968,0.5162977165766081,0.9564574515819549,3e-05
3,0.5080195654646797,0.5430375540046528,0.9351950013637542,3e-05
4,0.538408935491224,0.5242359789544386,0.9408552837371826,3e-05
5,0.5076136163207713,0.5091184524849968,0.9358598780632019,3e-05
6,0.5280336631411351,0.5172196435734342,0.9401420843601227,3e-05
7,0.4985343985286511,0.5084859687447489,0.9349680769443512,3e-05
8,0.4948567229977957,0.4973642270442564,0.9114636647701263,3e-05
