epoch,val_QWK,val_QWK_fakequant,train_total_loss,learning_rate
0,0.5660644704215374,0.5660644704215374,0.7353535503149032,1e-05
1,0.5719277810133954,0.5719277810133954,0.7222395896911621,1e-05
2,0.5509332397168101,0.5509332397168101,0.6945167863368988,1e-05
3,0.5672320335723029,0.5672320335723029,0.7102135217189789,1e-05
4,0.5619124985493791,0.5619124985493791,0.6687216174602508,1e-05
5,0.5540989140831599,0.5540989140831599,0.7115329718589782,1e-05
