L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.6955414283275604,1.353015776872635,1.3720493280887605,0.6765078884363175,0,0.4440810987573577,0.0009984894935292329,0.9805142598661942,0.21291256747107673,0.21714377463529375
0.5918888491392136,1.236531263589859,1.2101544845104217,0.6182656317949295,1,0.49928712064634395,0.0009939672868916176,3.1512060507666955,1.7383219456469359,0.5516370296458394
0.5729492896795273,1.1920357298851014,1.1689671528339387,0.5960178649425507,2,0.5029988543702406,0.0009864612609948615,2.3534537216791365,1.2661772741374042,0.5380081462719458
0.5590558230876923,1.1667379808425904,1.142424807548523,0.5833689904212952,3,0.32555532198164094,0.0009760176929846252,2.8294534705731436,1.2668777095343602,0.44774643679782344
0.5518794137239457,1.143499026298523,1.1236289238929749,0.5717495131492615,4,0.5540464417600299,0.0009627009709305305,1.40449749357966,1.3473469882390876,0.9593089303456768
0.5060799986124038,1.0884419071674347,1.0503009581565856,0.5442209535837174,5,0.46972124319128483,0.0009465931968523002,3.296958061545696,2.0384337486106614,0.6182771241120952
0.5228462916612625,1.0860575556755065,1.0658750712871552,0.5430287778377533,6,0.4847459750673432,0.0009277936805335052,2.159139815629341,1.9365607935947249,0.8969131038094726
0.49929026007652283,1.0763235795497894,1.037452050447464,0.5381617897748947,7,0.49954914337240763,0.0009064183272437243,1.923085176468726,1.7164605541000348,0.8925556574940136
0.49359050452709197,1.0720215368270873,1.029601274728775,0.5360107684135437,8,0.5130300939440582,0.0008825989231440152,2.7569942971369907,1.493475767862226,0.5417043370068376
0.493270058631897,1.0467644262313842,1.0166522705554961,0.5233822131156921,9,0.5142090214156503,0.0008564823227814083,1.481619923879866,2.2786008543433756,1.5379118609423688
0.4588337045907974,1.0016524124145507,0.9596599149703979,0.5008262062072754,10,0.5211722626052844,0.0008282295436817901,2.8858020338222365,1.784395871175944,0.6183362026439897
0.4651826953887939,1.0226519072055817,0.9765086543560028,0.5113259536027909,11,0.5006657789613849,0.0007980147736233119,2.4122940608728975,1.8519592887576994,0.7677170535699785
0.4655893284082413,1.0130646622180939,0.9721216607093811,0.5065323311090469,12,0.5261877321039826,0.0007660242967108149,5.2174473645252,3.0680921789448106,0.5880446825023244
