L_task,L_aux,L_logit_KD,L_feat_KD,L_total,weighted_aux,weighted_logit_KD,weighted_feat_KD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,gnorm_feat_kd,ratio_aux_over_task,ratio_logit_kd_over_task,ratio_feat_kd_over_task
0.6433111006021499,1.346138528585434,0.6222858297824859,0.4446540606021881,2.516831395626068,0.673069264292717,0.31114291489124296,0.8893081212043762,0,0.4238221497042626,0.0009984894935292329,2.766770788566657,0.2414640306290692,0.25519643655834895,0.48327480127650724,0.08727287118502547,0.09223620460824479,0.174671065371075
0.5635733109712601,1.1871050083637238,0.596380523443222,0.257895473241806,1.971107039451599,0.5935525041818619,0.298190261721611,0.515790946483612,1,0.46221560969561715,0.0009939672868916176,2.2618076777141174,2.074040609372194,0.19165254573806764,2.2093013411791524,0.916983627656756,0.08473423608313159,0.9767856758767262
0.5603280377388,1.1657741975784301,0.5947852766513825,0.2455731463432312,1.931754071712494,0.5828870987892151,0.29739263832569124,0.4911462926864624,2,0.46592421377039983,0.0009864612609948615,2.2351735480320296,1.669639369334689,0.319718546940309,3.6755779353135676,0.7469842199970251,0.14303969694962027,1.644426196144702
0.5350603026151657,1.1322614276409149,0.5924345541000366,0.22930487975478173,1.856018044948578,0.5661307138204574,0.2962172770500183,0.45860975950956345,3,0.4531053557958259,0.0009760176929846252,2.040375306377936,1.9212493227267948,0.17052432550027555,2.467574917391692,0.9416156511604656,0.08357498003785856,1.2093730548876904
0.5224110049009323,1.1196452569961548,0.5878798651695252,0.19665465459227563,1.7694828724861145,0.5598226284980774,0.2939399325847626,0.39330930918455126,4,0.4235992672604384,0.0009627009709305305,3.2549188860704747,2.2561080577874777,0.17514529747989532,1.2893620887506039,0.6931380279375199,0.05380942002254956,0.39612725658647546
0.529079115986824,1.1268208396434785,0.5904362320899963,0.19097003787755967,1.7696477270126343,0.5634104198217392,0.29521811604499815,0.38194007575511935,5,0.4164305949008499,0.0009465931968523002,2.775453019445003,1.5127975355420222,0.4082175192061265,2.958538882680366,0.5450632833426705,0.14708140125094107,1.0659661186669893
0.532406969666481,1.1129015958309174,0.5887627112865448,0.19350062564015388,1.7702403616905213,0.5564507979154587,0.2943813556432724,0.38700125128030777,6,0.5074025691269323,0.0009277936805335052,3.0417594629738525,1.5403433484539557,0.3617709626041258,1.221381326863074,0.5063988021419683,0.11893477015780575,0.40153777500504917
0.5124987286329269,1.1007608318328856,0.5861584436893463,0.18363307178020477,1.7232244968414308,0.5503804159164428,0.29307922184467317,0.36726614356040954,7,0.49893030064181965,0.0009064183272437243,2.0010838238188344,1.1927901988988365,0.20977567229498018,2.6417305805048765,0.5960720808899129,0.10483102696550105,1.3201498853073743
0.4803241354227066,1.06217294216156,0.5778812563419342,0.17419257625937462,1.6487363958358765,0.53108647108078,0.2889406281709671,0.34838515251874924,8,0.5422764709367779,0.0008825989231440152,1.1582173668756504,0.8774592677641965,0.24542661777042507,2.599505350605713,0.7575946388467538,0.21190030886212294,2.244401979239881
0.4762091052532196,1.0490683019161224,0.582890704870224,0.18409784376621247,1.6603842973709106,0.5245341509580612,0.291445352435112,0.36819568753242493,9,0.49884792626728114,0.0008564823227814083,1.7283754843798236,1.0813340843977717,0.23054858609951606,3.7143245886747978,0.6256360924870307,0.13339033571298403,2.149026425243224
0.46314539849758146,1.021212294101715,0.5763289082050324,0.165773718804121,1.593463442325592,0.5106061470508575,0.2881644541025162,0.331547437608242,10,0.48516579406631766,0.0008282295436817901,1.5399590412609718,1.16856801876046,0.2077236021495604,1.9657363973960678,0.7588305840937145,0.1348890435290208,1.2764861562723477
0.4624651676416397,1.0339743757247926,0.5769876921176911,0.1662099315226078,1.600366063117981,0.5169871878623963,0.28849384605884554,0.3324198630452156,11,0.46165237243166535,0.0007980147736233119,3.055587835555647,1.9304977221476383,0.27163726444420727,4.33992739534537,0.6317925800344681,0.0888985292071668,1.4203248700118518
0.465850128531456,1.0169143331050874,0.578031222820282,0.17388748079538346,1.611097869873047,0.5084571665525437,0.289015611410141,0.34777496159076693,12,0.49674821926292967,0.0007660242967108149,3.3810531865259117,2.0938290247598195,0.3316231010840682,2.714962040561424,0.6192830781556747,0.09808278154441469,0.8029929997496112
0.4535493677854538,0.9962971329689025,0.5796681320667267,0.1665553018450737,1.5746426010131835,0.49814856648445127,0.28983406603336337,0.3331106036901474,13,0.48097923916956675,0.0007324553448723779,2.388696933096392,2.722455246682823,0.24167273163251232,2.4780956457227457,1.139724009756981,0.10117345917099647,1.0374257242045641
0.4358645072579384,0.974923894405365,0.5771578824520112,0.15332105949521066,1.5185475277900695,0.4874619472026825,0.2885789412260056,0.3066421189904213,14,0.5339506172839505,0.000697514881858894,3.2326248960305666,1.7225464393659824,0.5120592193421093,2.947395853857605,0.5328630740551268,0.15840353762383058,0.9117654997574254
0.4588343584537506,1.011831946372986,0.5764732539653779,0.1639674025774002,1.5809217667579651,0.505915973186493,0.2882366269826889,0.3279348051548004,15,0.4677033492822966,0.0006614183272437242,6.878680839086203,3.906712936629577,0.261978794335661,1.9304196936259563,0.5679450795900808,0.038085615609178856,0.2806380669178427
0.42355261504650116,0.9687755477428436,0.5738479292392731,0.1498982337117195,1.4946608328819275,0.4843877738714218,0.28692396461963654,0.299796467423439,16,0.5311554748941318,0.0006243882282893936,2.885490849802598,2.552924760032272,0.19966190201133038,2.668094405937156,0.8847454013610623,0.0691951256837254,0.9246587651177911
