L_task,L_aux,L_logit_KD,L_total,weighted_aux,weighted_logit_KD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,ratio_aux_over_task,ratio_logit_kd_over_task
0.7284228819608688,1.3686701023578645,0.6457817339897156,1.7356487965583802,0.6843350511789322,0.3228908669948578,0,0.3539572228594561,0.0009984894935292329,7.1806841423839085,0.25051075827018787,0.6923045686314743,0.03488675358822022,0.0964120625422241
0.5824938648939133,1.230327250957489,0.6024358475208282,1.4988754177093506,0.6151636254787445,0.3012179237604141,1,0.4042163153070578,0.0009939672868916176,3.5671235618209245,1.3126509645440867,0.22454077464141348,0.3679858411952549,0.06294729373680322
0.5695766323804855,1.1857564294338225,0.6006041431427002,1.462756905555725,0.5928782147169113,0.3003020715713501,2,0.45820433436532504,0.0009864612609948615,2.182982651926468,1.4128956344168955,0.24010613675794837,0.6472317281907963,0.10998994268051387
0.5547627711296081,1.1562603843212127,0.59820183634758,1.431993877887726,0.5781301921606063,0.29910091817379,3,0.4470908472269479,0.0009760176929846252,3.392695927826212,2.1790556061526236,0.21374010527043188,0.6422784866396208,0.0630000771708948
0.5365049940347671,1.1265674328804016,0.5959862220287323,1.3977818131446837,0.5632837164402008,0.29799311101436615,4,0.4968771686328938,0.0009627009709305305,3.499640333999531,2.04255636983673,0.22132841352414492,0.5836475108578982,0.06324318855680859
0.5289005917310715,1.1171729171276092,0.5913561940193176,1.3831651484966279,0.5585864585638046,0.2956780970096588,5,0.47841613933964044,0.0009465931968523002,2.5837733694764546,1.2416775607888093,0.26847372218885035,0.4805675201460909,0.10390761254856137
0.5017922681570053,1.0672805333137512,0.5932501494884491,1.3320576095581054,0.5336402666568756,0.29662507474422456,6,0.46395276569297694,0.0009277936805335052,1.78292247382852,1.5416396531216268,0.1891419008006533,0.8646700435668524,0.10608531979211834
0.5203824657201767,1.1027741205692292,0.5945677888393402,1.3690534293651582,0.5513870602846146,0.2972838944196701,7,0.5127299305640152,0.0009064183272437243,1.6867967915349449,2.199527386923432,0.18377338175077393,1.3039670207825773,0.10894814519035487
0.5010955744981765,1.0832180202007293,0.5881804895401,1.3367948246002197,0.5416090101003647,0.29409024477005,8,0.5155096898062039,0.0008825989231440152,3.3721738944500235,3.140255020476926,0.2663622671932936,0.9312257074420768,0.07898829524529467
0.4929794043302536,1.063136292695999,0.5923906874656677,1.3207428932189942,0.5315681463479995,0.29619534373283385,9,0.5101868124715225,0.0008564823227814083,3.2043202198466347,3.3573879443777725,0.1856895092511877,1.0477691722515998,0.05794973551678152
0.4780812758207321,1.0331643044948577,0.5818553411960602,1.2855910909175874,0.5165821522474289,0.2909276705980301,10,0.5494021771459163,0.0008282295436817901,1.5057738458405696,1.4401966307513714,0.1654604267326504,0.9564494925513924,0.10988398237205751
0.4561063688993454,0.9913542497158051,0.5840135526657104,1.243790271282196,0.49567712485790255,0.2920067763328552,11,0.5411948457633736,0.0007980147736233119,2.854633503912026,2.36992061800053,0.48257929570712393,0.8302013602631513,0.16905122673218512
0.457362956404686,0.9951769232749939,0.5825052881240844,1.2462040615081786,0.4975884616374969,0.2912526440620422,12,0.530406198638178,0.0007660242967108149,2.1565856694213523,1.956025803787122,0.307727203310693,0.907001206361515,0.14269185206691154
0.439281755387783,0.9726923978328705,0.5815801286697387,1.216418021917343,0.48634619891643527,0.29079006433486937,13,0.5468044298706923,0.0007324553448723779,1.738910261290855,1.2269032160171667,0.2450289715861084,0.7055586727669275,0.1409094977702959
0.42934537172317505,0.9570234131813049,0.5850990056991577,1.2004065752029418,0.47851170659065245,0.29254950284957887,14,0.5004290793183768,0.000697514881858894,2.5707523614686845,1.808702211365242,0.4794400761623672,0.703569211284093,0.18649796197734914
0.41132486402988433,0.9370861327648163,0.5824941527843476,1.1711150097846985,0.46854306638240817,0.2912470763921738,15,0.4899220971930258,0.0006614183272437242,2.4194049620712184,2.713230774929713,0.30119894977010353,1.1214454865823515,0.12449298670209033
0.3911934697628021,0.8986856091022491,0.5756120133399963,1.1283422923088073,0.4493428045511246,0.28780600666999817,16,0.48754818576760683,0.0006243882282893936,2.105923844226389,1.6091073897014356,0.2680966946595033,0.7640862199803532,0.12730597803644159
0.40977709233760834,0.9400375437736511,0.5826210975646973,1.1711064088344574,0.47001877188682556,0.29131054878234863,17,0.4974577273264751,0.0005866528878697131,2.9016926563886005,2.5367719544253795,0.35263437445574897,0.8742386788760064,0.12152712785737686
0.40273426413536073,0.9067797040939332,0.5800344264507293,1.146141333580017,0.4533898520469666,0.29001721322536467,18,0.5151680953249438,0.000548444956906644,1.6606068804883882,1.868078817408409,0.33667712522132864,1.1249374185773595,0.20274342421266564
