L_task,L_aux,L_logit_KD,L_CSD,L_total,weighted_aux,weighted_logit_KD,weighted_CSD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,gnorm_csd,ratio_csd_over_task,ratio_aux_over_task,ratio_logit_kd_over_task,gradient_ratio_CSD_task
0.6596558630466461,1.334890570640564,0.6274909818172455,0.025084848050028086,1.6458636045455932,0.667445285320282,0.31374549090862275,0.005016969610005618,0,0.3078029485796475,0.0009984894935292329,2.20419490590176,0.3835319009584873,0.28899920801941664,0.061730526766433175,0.028005929330999223,0.17400090161336265,0.13111327280796156,0.028005929330999223
0.5801097124814987,1.2186592841148376,0.6048853957653045,0.01665532261133194,1.4952131271362306,0.6093296420574188,0.30244269788265227,0.003331064522266388,1,0.41044165757906215,0.0009939672868916176,2.0119289410501078,1.0967655964452703,0.23206308117147065,0.02463164708577913,0.012242801712928722,0.5451313781851677,0.11534357721915738,0.012242801712928722
0.5550393748283386,1.15412135720253,0.5969824481010437,0.015185434999875725,1.433628375530243,0.577060678601265,0.29849122405052186,0.0030370869999751453,2,0.4611263393969598,0.0009864612609948615,1.146290495788363,1.068975194445655,0.11378585275506634,0.012988821689357699,0.011331178036527832,0.9325517383012633,0.09926441261890594,0.011331178036527832
0.5196663475036621,1.1010292077064514,0.5980966353416443,0.01639338810928166,1.3725079441070556,0.5505146038532257,0.29904831767082213,0.003278677621856332,3,0.45193398009323427,0.0009760176929846252,1.2868387101010903,1.0491078771933302,0.3705056208720562,0.023443753425245576,0.018218097762542365,0.8152598060334347,0.2879192380239714,0.018218097762542365
0.533918708562851,1.1199176144599914,0.5951771259307861,0.015080642811954021,1.3944822025299073,0.5599588072299957,0.29758856296539304,0.0030161285623908044,4,0.4659206510681587,0.0009627009709305305,3.3259089543678395,1.8591613259295008,0.46031310897409605,0.027819140333999074,0.008364372180863472,0.5589934515459021,0.13840219780207075,0.008364372180863472
0.5296905940771103,1.1358915960788727,0.5935375714302062,0.01445147205144167,1.3972954750061035,0.5679457980394363,0.2967687857151031,0.0028902944102883344,5,0.5365912373615793,0.0009465931968523002,3.266866903633237,1.8164498460939982,0.3413983655520612,0.032162625828935115,0.009845098309075751,0.5560219928377977,0.10450329799857348,0.009845098309075751
0.48873344004154207,1.0556351470947265,0.5847307085990906,0.014229897446930408,1.3117623448371887,0.5278175735473633,0.2923653542995453,0.002845979489386082,6,0.47350223172188355,0.0009277936805335052,2.6315390147951114,2.561764054022384,0.22219532754028004,0.019880198362428464,0.007554590013926247,0.9734851125594427,0.08443550572157484,0.007554590013926247
0.48281065762043,1.0520256781578063,0.5851009702682495,0.013637188291177153,1.3041014194488525,0.5260128390789032,0.29255048513412474,0.0027274376582354307,7,0.46496270025681785,0.0009064183272437243,1.5835092733309057,1.5281749190918572,0.21248707951976264,0.013864267114540592,0.008755406329498254,0.965055869788086,0.1341874551026764,0.008755406329498254
0.48231011629104614,1.0397504603862762,0.5842111814022064,0.013931345231831073,1.2970772075653076,0.5198752301931381,0.2921055907011032,0.0027862690463662148,8,0.5149386977740744,0.0008825989231440152,2.026485763282589,1.5316631404420926,0.20789472126709643,0.023434016166725153,0.011563869133117287,0.7558223048954653,0.1025887894373063,0.011563869133117287
0.4627785742282867,1.00491823554039,0.5834308362007141,0.01371218184940517,1.2596955609321594,0.502459117770195,0.29171541810035706,0.0027424363698810342,9,0.5936722771704552,0.0008564823227814083,1.5584867386234806,1.5206202313122061,0.16899070567037178,0.014237258888089853,0.009135309614931201,0.9757030288594436,0.10843255927838776,0.009135309614931201
0.4530652868747711,0.9986260890960693,0.5844100093841553,0.012936235200613736,1.2471705770492554,0.49931304454803466,0.29220500469207766,0.0025872470401227476,10,0.5447671854325499,0.0008282295436817901,1.4033899185833774,1.5217611042425665,0.32146505861552666,0.010131030841491926,0.0072189707987345975,1.0843466125071473,0.2290632520290746,0.0072189707987345975
0.4400769394636154,0.9798690152168273,0.5788028287887573,0.01319274889305234,1.2220514130592346,0.48993450760841367,0.28940141439437866,0.002638549778610468,11,0.5269153040602609,0.0007980147736233119,2.3073319805746673,2.8505458662537833,0.15418181174329895,0.012900275433326553,0.005590992341775453,1.2354294441599263,0.06682255221240345,0.005590992341775453
0.4218664014339447,0.9508801114559173,0.583777151107788,0.014493847033008933,1.1920938050746919,0.47544005572795867,0.291888575553894,0.002898769406601787,12,0.41815979085634125,0.0007660242967108149,1.9410938743212114,1.5972778967880854,0.23787069001918165,0.02387830111215095,0.012301466419547094,0.8228751416500367,0.12254466059884073,0.012301466419547094
0.4397339540719986,0.9802687966823578,0.5842947506904602,0.013662907537072897,1.2247483110427857,0.4901343983411789,0.2921473753452301,0.0027325815074145795,13,0.5848257896450667,0.0007324553448723779,1.7874407371310608,1.4823811320811664,0.35828627310220595,0.01946589720391419,0.010890373481784918,0.8293316255399149,0.2004465186785856,0.010890373481784918
0.4219283950328827,0.9403961288928986,0.5789895188808442,0.013121837172657252,1.1842455816268922,0.4701980644464493,0.2894947594404221,0.0026243674345314506,14,0.5763692094153028,0.000697514881858894,3.695986927273972,1.8564577798512372,0.373718923409825,0.03586622521693791,0.009704099587655078,0.5022901369460455,0.10111478497178202,0.009704099587655078
0.41733115434646606,0.9357325601577758,0.5806083869934082,0.013302165186032652,1.1781620585918426,0.4678662800788879,0.2903041934967041,0.0026604330372065306,15,0.5473114717897759,0.0006614183272437242,2.476172804964798,2.0041412131216827,0.493694094651559,0.022044892350934445,0.008902808522383333,0.809370496721118,0.1993778841531932,0.008902808522383333
0.4103959149122238,0.9235098958015442,0.5804116272926331,0.013196500688791276,1.1649959754943848,0.4617549479007721,0.29020581364631653,0.002639300137758255,16,0.5590828924162257,0.0006243882282893936,1.9687138910289368,1.9272925675806125,0.2038965192772826,0.010553546716364753,0.005360629985116326,0.9789602117214322,0.10356838553656839,0.005360629985116326
0.40503408074378966,0.9154068017005921,0.5824894392490387,0.013789197923615574,1.156740038394928,0.45770340085029604,0.29124471962451937,0.002757839584723115,17,0.521095661514591,0.0005866528878697131,4.098028480839966,3.9424933609493755,0.27966645989462596,0.02574131237550521,0.006281389330468746,0.9620463545781138,0.06824414744850753,0.006281389330468746
