L_task,L_aux,L_logit_KD,L_total,weighted_aux,weighted_logit_KD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,ratio_aux_over_task,ratio_logit_kd_over_task
0.6675596672296524,1.3471470439434052,0.6246269142627716,1.965760099887848,0.6735735219717026,0.6246269142627716,0,0.33868017447586884,0.0009984894935292329,4.192974343493443,0.2901983095365326,0.6781429588518859,0.06921060940591142,0.16173315248260745
0.5822020506858826,1.206854431629181,0.602308691740036,1.7879379653930665,0.6034272158145905,0.602308691740036,1,0.4513187886681863,0.0009939672868916176,2.981721305659823,1.7052566780090999,0.6657689196932813,0.5719034420729487,0.22328341633724677
0.5455686342716217,1.1500269734859467,0.5960466814041138,1.716628804206848,0.5750134867429734,0.5960466814041138,2,0.4708994708994708,0.0009864612609948615,2.0515382124266464,1.262894523241568,0.6726222918916778,0.6155842068121963,0.3278624243104259
0.5487904435396195,1.1655464994907379,0.5954805445671082,1.7270442485809325,0.5827732497453689,0.5954805445671082,3,0.488417640305261,0.0009760176929846252,2.977723598162689,2.0464219163358606,0.42223142574426964,0.6872437447177908,0.14179671545229863
0.5255362808704376,1.1229115867614745,0.5896982395648956,1.6766903233528136,0.5614557933807373,0.5896982395648956,4,0.43970117395944497,0.0009627009709305305,1.8715036054433491,1.9958572194694684,0.3695999825038833,1.0664458319313046,0.19748825566185702
0.5496912783384323,1.1414290571212768,0.5979409110546112,1.7183467149734497,0.5707145285606384,0.5979409110546112,5,0.422306059891535,0.0009465931968523002,3.4668430067427756,2.1234531379909987,0.7428420043752286,0.612503402623374,0.21427044805041678
0.5319775038957596,1.106855581998825,0.5956871855258942,1.6810924792289734,0.5534277909994125,0.5956871855258942,6,0.4730679156908666,0.0009277936805335052,1.2582193325636943,0.9887013456469455,0.37531443026136624,0.7857941139979224,0.29829014747106253
0.5076612627506256,1.0952974843978882,0.588677544593811,1.6439875411987304,0.5476487421989441,0.588677544593811,7,0.479225953329539,0.0009064183272437243,2.376555515011307,1.9670048352580876,0.6315769385843534,0.8276704763821724,0.26575307607798443
0.48563762903213503,1.058219302892685,0.5821876502037049,1.5969349455833435,0.5291096514463425,0.5821876502037049,8,0.444590942052871,0.0008825989231440152,1.9372237920211188,1.3000981812520171,0.5732193922890374,0.671114089454588,0.2958973530316772
0.47663632929325106,1.0365567564964295,0.5828361296653748,1.5777508401870728,0.5182783782482148,0.5828361296653748,9,0.5441586981053632,0.0008564823227814083,2.867789896150823,1.6223306529890207,0.6973763346952873,0.5657076395891238,0.24317553236076078
0.464555082321167,1.010634468793869,0.5839656555652618,1.5538379645347595,0.5053172343969345,0.5839656555652618,10,0.36992869436931397,0.0008282295436817901,2.6170165970272814,1.3585332170035942,0.7317104835894429,0.5191152469368279,0.27959718880675294
0.46052167177200315,1.0183807384967805,0.5822494399547576,1.5519614815711975,0.5091903692483902,0.5822494399547576,11,0.5336106183864457,0.0007980147736233119,2.0311552430384956,1.5348989329309572,0.38856460132738296,0.7556778036497267,0.1913022663625218
0.436015413403511,0.9632195699214935,0.5783243763446808,1.495949583053589,0.48160978496074675,0.5783243763446808,12,0.3688325003203896,0.0007660242967108149,2.3902379521995156,2.932719991245769,0.5970897237482151,1.2269573364221154,0.24980346546617607
0.445743807554245,0.9926102244853974,0.580004186630249,1.5220531082153321,0.4963051122426987,0.580004186630249,13,0.5091830272324256,0.0007324553448723779,3.5721016022241043,3.670283681272695,0.711339698334852,1.0274858024719844,0.19913758832950026
0.4296582746505737,0.9523847460746765,0.583276789188385,1.4891274380683899,0.47619237303733825,0.583276789188385,14,0.5469165584214758,0.000697514881858894,3.303777076947291,2.0226029962088066,1.0141113731662086,0.6122092832237045,0.30695514544318264
0.4327184385061264,0.9604382753372193,0.5794200527668,1.492357633113861,0.48021913766860963,0.5794200527668,15,0.4039714159236072,0.0006614183272437242,5.059145608900667,3.5352775363045468,0.5957898253514565,0.6987894418545406,0.11776490961305211
0.40321020781993866,0.9218667590618134,0.5790392446517945,1.4431828308105468,0.4609333795309067,0.5790392446517945,16,0.528414875142224,0.0006243882282893936,3.9601043385601424,2.285992979490195,0.8047165900640246,0.5772557448123604,0.2032059060233277
