L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.6768017870187759,1.3350002229213715,1.3443018925189971,0.6675001114606858,0,0.3378619459311102,0.0009984894935292329,3.218872309577963,0.2364724132135449,0.07346436592402436
0.5859285092353821,1.2195056331157685,1.195681334733963,0.6097528165578843,1,0.4330250085645768,0.0009939672868916176,2.3286836416963763,1.6521855582467406,0.709493350089913
0.5730992949008942,1.1790302586555481,1.1626144278049468,0.5895151293277741,2,0.4494304452882292,0.0009864612609948615,1.6464484820513354,1.1508459623554481,0.698986925434552
0.5598944056034089,1.174673228263855,1.1472310161590575,0.5873366141319275,3,0.472660249846406,0.0009760176929846252,2.6236558706729127,2.6256313098920785,1.0007529338131753
0.5384328639507294,1.1275193393230438,1.1021925282478333,0.5637596696615219,4,0.44437202633122597,0.0009627009709305305,4.679189993538603,2.4849386363003183,0.5310617093410865
0.5379339998960495,1.1295134794712067,1.10269073843956,0.5647567397356034,5,0.3603789392279435,0.0009465931968523002,2.7765468741333414,2.1901950858527486,0.7888197769167452
0.5333344012498855,1.1238543224334716,1.0952615690231324,0.5619271612167358,6,0.44538692418113013,0.0009277936805335052,1.7606759224717723,1.555884066448012,0.8836856610521159
0.5078820192813873,1.0831622195243835,1.049463131427765,0.5415811097621918,7,0.39607526547848215,0.0009064183272437243,2.1574794169228295,1.6280080889788642,0.7545880049696418
0.48160182535648344,1.0448624074459076,1.0040330278873444,0.5224312037229538,8,0.5313671582104474,0.0008825989231440152,2.1469347817181794,2.068019894353024,0.963242997394639
0.48863107681274415,1.0614088928699494,1.0193355250358582,0.5307044464349747,9,0.5415506035283194,0.0008564823227814083,4.0469305221165355,2.10017632329233,0.518955369214973
0.4611534321308136,1.009032691717148,0.9656697821617126,0.504516345858574,10,0.4828579660040334,0.0008282295436817901,2.02937673247516,1.1949793562902749,0.5888405721656226
0.4691838908195496,1.0278827357292175,0.9831252586841583,0.5139413678646088,11,0.5884303189665028,0.0007980147736233119,3.171393399968358,2.302257876269109,0.7259452189980843
0.4396525740623474,0.9760011768341065,0.9276531600952148,0.48800058841705324,12,0.45686698005336046,0.0007660242967108149,7.613388710114496,6.0151624100067576,0.7900768815357514
0.4421838063001633,0.991947877407074,0.9381577515602112,0.495973938703537,13,0.46108133302260546,0.0007324553448723779,2.017907152139152,2.2041513766994307,1.0922957353924059
0.4266769963502884,0.969278427362442,0.9113162136077881,0.484639213681221,14,0.4351669941060904,0.000697514881858894,3.027016111360527,2.029323383871891,0.6704038925513972
0.42261465668678283,0.9448346972465516,0.8950320076942444,0.4724173486232758,15,0.5354397433569396,0.0006614183272437242,3.4514320576644564,2.7871971657950025,0.8075480320134322
0.4071354240179062,0.9182438504695892,0.866257346868515,0.4591219252347946,16,0.5530085959885387,0.0006243882282893936,3.7404292180137686,2.409272554147543,0.6441166009891527
0.4393762332201004,0.973668520450592,0.9262104904651642,0.486834260225296,17,0.5248633168445718,0.0005866528878697131,2.7482952329965977,1.7602149064066186,0.6404751881359457
0.41028217136859896,0.9317682838439941,0.8761663150787353,0.46588414192199706,18,0.4659913169319826,0.000548444956906644,1.8484382321539232,1.854093637693223,1.0030595588432023
0.40130249083042147,0.9124853897094727,0.857545183300972,0.45624269485473634,19,0.5814715519809354,0.0005099999999999999,2.7750824949855266,2.0224587540553167,0.7287922999441733
