L_task,L_total,epoch,val_QWK,learning_rate
0.6467984730005264,0.6467984730005264,0,0.37876215465349583,0.0009984894935292329
0.5945680093765259,0.5945680093765259,1,0.45033852167236677,0.0009939672868916176
0.5824585935473442,0.5824585935473442,2,0.4442380333147563,0.0009864612609948615
0.5640344744920731,0.5640344744920731,3,0.5019396410020383,0.0009760176929846252
0.560999082326889,0.560999082326889,4,0.4729973900823128,0.0009627009709305305
0.5368144071102142,0.5368144071102142,5,0.5362718089990817,0.0009465931968523002
0.5217373126745224,0.5217373126745224,6,0.5146943926918685,0.0009277936805335052
0.5268974792957306,0.5268974792957306,7,0.5577869397526267,0.0009064183272437243
0.5198202720284462,0.5198202720284462,8,0.5210949707737718,0.0008825989231440152
0.5145026096701621,0.5145026096701621,9,0.5291012187968455,0.0008564823227814083
0.5126355051994324,0.5126355051994324,10,0.549275185771714,0.0008282295436817901
0.4896773236989975,0.4896773236989975,11,0.5362712665406427,0.0007980147736233119
0.4847923544049263,0.4847923544049263,12,0.5631934702206352,0.0007660242967108149
0.47991618514060974,0.47991618514060974,13,0.544580051704443,0.0007324553448723779
0.45477151826024054,0.45477151826024054,14,0.5808161755640489,0.000697514881858894
0.4673843464255333,0.4673843464255333,15,0.5084269662921348,0.0006614183272437242
0.4578381434082985,0.4578381434082985,16,0.5569938419002136,0.0006243882282893936
0.4462457612156868,0.4462457612156868,17,0.47020933977455714,0.0005866528878697131
0.4605341443419457,0.4605341443419457,18,0.5587962102916588,0.000548444956906644
0.4430616670846939,0.4430616670846939,19,0.543894766943094,0.0005099999999999999
0.4292631180584431,0.4292631180584431,20,0.5938574647219257,0.00047155504309335594
0.39925375625491144,0.39925375625491144,21,0.5843446601941746,0.00043334711213028693
0.41997673496603966,0.41997673496603966,22,0.5830376153300212,0.0003956117717106063
0.41021809294819833,0.41021809294819833,23,0.575860397479399,0.0003585816727562757
0.3957170134782791,0.3957170134782791,24,0.5698254364089774,0.00032248511814110596
0.3987916700541973,0.3987916700541973,25,0.5390250063147259,0.000287544655127622
0.3779266279935837,0.3779266279935837,26,0.5242460643611304,0.000253975703289185
0.37732902720570566,0.37732902720570566,27,0.5740305522914217,0.00022198522637668816
0.37876239567995074,0.37876239567995074,28,0.5811549429657795,0.00019177045631821
