L_task,L_total,epoch,val_QWK,learning_rate
0.6749895519018173,0.6749895519018173,0,0.2582159624413145,0.0009984894935292329
0.6091994431614876,0.6091994431614876,1,0.33612222626409594,0.0009939672868916176
0.5840019115805626,0.5840019115805626,2,0.4574351479722324,0.0009864612609948615
0.5715975186228752,0.5715975186228752,3,0.4812152448121525,0.0009760176929846252
0.5525156101584434,0.5525156101584434,4,0.4592975597452551,0.0009627009709305305
0.55426652520895,0.55426652520895,5,0.48889412596476767,0.0009465931968523002
0.5389592751860619,0.5389592751860619,6,0.5061029319239965,0.0009277936805335052
0.5294572195410728,0.5294572195410728,7,0.4622410483817593,0.0009064183272437243
0.5199649041891098,0.5199649041891098,8,0.5278762487914922,0.0008825989231440152
0.4967605932056904,0.4967605932056904,9,0.5375656542589633,0.0008564823227814083
0.5029130002856255,0.5029130002856255,10,0.588284973155577,0.0008282295436817901
0.49685560032725334,0.49685560032725334,11,0.5145170472515657,0.0007980147736233119
0.46700193494558334,0.46700193494558334,12,0.47726836754268176,0.0007660242967108149
0.4947361347079277,0.4947361347079277,13,0.5819871903871223,0.0007324553448723779
0.45271093100309373,0.45271093100309373,14,0.5948326482677627,0.000697514881858894
0.4515775087475777,0.4515775087475777,15,0.5496009122006842,0.0006614183272437242
0.47717089891433717,0.47717089891433717,16,0.5509171410499684,0.0006243882282893936
0.4601099635660648,0.4601099635660648,17,0.6088107847857487,0.0005866528878697131
0.44835611402988435,0.44835611402988435,18,0.6267765436522155,0.000548444956906644
0.4351269041001797,0.4351269041001797,19,0.5796637309847879,0.0005099999999999999
0.42950621142983436,0.42950621142983436,20,0.5287196356275303,0.00047155504309335594
0.4144142010807991,0.4144142010807991,21,0.6061769521766134,0.00043334711213028693
0.40960320457816124,0.40960320457816124,22,0.5924365088166795,0.0003956117717106063
0.4193247635662556,0.4193247635662556,23,0.604049428554853,0.0003585816727562757
0.41473809376358983,0.41473809376358983,24,0.5842781557067271,0.00032248511814110596
0.4133120584487915,0.4133120584487915,25,0.5374848851269649,0.000287544655127622
0.38634998962283135,0.38634998962283135,26,0.6202045279895962,0.000253975703289185
