L_task,L_total,epoch,val_QWK,learning_rate
0.667324737906456,0.667324737906456,0,0.2465061458157939,0.0009984894935292329
0.5985795414447784,0.5985795414447784,1,0.34647602541883304,0.0009939672868916176
0.5758591738343238,0.5758591738343238,2,0.39184519695922604,0.0009864612609948615
0.5703135338425637,0.5703135338425637,3,0.3693597669295815,0.0009760176929846252
0.5660326290130615,0.5660326290130615,4,0.4197712527590127,0.0009627009709305305
0.5693969589471817,0.5693969589471817,5,0.3778383287920073,0.0009465931968523002
0.547813868522644,0.547813868522644,6,0.42454436526455186,0.0009277936805335052
0.5349313369393349,0.5349313369393349,7,0.4125256009485825,0.0009064183272437243
0.5115851879119873,0.5115851879119873,8,0.4370773977548742,0.0008825989231440152
0.49731713712215425,0.49731713712215425,9,0.4784115978569178,0.0008564823227814083
0.5000012165307999,0.5000012165307999,10,0.4640682095006091,0.0008282295436817901
0.5004213002324104,0.5004213002324104,11,0.3580312959743214,0.0007980147736233119
0.4788142192363739,0.4788142192363739,12,0.38368738526094937,0.0007660242967108149
0.47522117286920545,0.47522117286920545,13,0.45091293993119885,0.0007324553448723779
0.46869694083929064,0.46869694083929064,14,0.46617620671092763,0.000697514881858894
0.47873089998960494,0.47873089998960494,15,0.4060827568202585,0.0006614183272437242
0.447911478728056,0.447911478728056,16,0.4416794282797346,0.0006243882282893936
0.4729170370101929,0.4729170370101929,17,0.4640526937177655,0.0005866528878697131
