L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.7054199838638305,1.3561037933826448,1.3834718871116638,0.6780518966913224,0,0.4473916887709991,0.0009984894935292329,5.229819007752593,0.2254857552345328,0.043115403209991895
0.5939608061313629,1.2210328149795533,1.204477219581604,0.6105164074897766,1,0.393114609386494,0.0009939672868916176,4.990708921081455,2.0067964134294716,0.4021064832998939
0.5607216989994049,1.1649900925159455,1.1432167482376099,0.5824950462579728,2,0.5186753946861764,0.0009864612609948615,1.826996024506148,1.300883387338934,0.7120340547487363
0.5464633589982987,1.1433906936645508,1.118158713579178,0.5716953468322754,3,0.47166186359269935,0.0009760176929846252,5.412148958003638,2.6422011669283676,0.4881981607363201
0.566461197733879,1.171413061618805,1.1521677160263062,0.5857065308094025,4,0.49845445178495673,0.0009627009709305305,3.550663850985474,2.94579349597101,0.8296458407780324
0.5231853300333023,1.1136866414546966,1.0800286555290222,0.5568433207273483,5,0.4813658894804479,0.0009465931968523002,2.0769191414883217,1.2864270675251765,0.6193919839379601
0.5084968787431717,1.0868777418136597,1.0519357490539551,0.5434388709068299,6,0.49075158042612976,0.0009277936805335052,2.780769039789939,1.9315603066589997,0.6946137126170359
0.5240237373113632,1.1064817750453948,1.0772646343708039,0.5532408875226974,7,0.44832356234767146,0.0009064183272437243,2.1561265634870597,3.6360198533925354,1.6863666145423646
0.4875540429353714,1.0597058701515198,1.0174069809913635,0.5298529350757599,8,0.47567369832947193,0.0008825989231440152,2.4721537551491926,2.2385455312301072,0.9055041688113015
0.4868797755241394,1.0542496263980865,1.0140045881271362,0.5271248131990433,9,0.46947538739187256,0.0008564823227814083,2.508776282441498,2.6097783309838527,1.04025948796202
0.4614612650871277,1.0163007640838624,0.9696116471290588,0.5081503820419312,10,0.45457796852646637,0.0008282295436817901,3.062449440384621,1.5030968179309563,0.49081522721961357
