L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.7522507765889168,1.7390957528352737,1.6217986530065536,0.8695478764176369,0,0.5023471388674312,0.0009984894935292329,1.2369702335364603,0.1492914710623976,0.1206912397847908
0.674231216609478,1.445233480334282,1.3968479579687119,0.722616740167141,1,0.44631876802524895,0.0009939672868916176,3.6021947050767777,1.8426713369827517,0.5115412929750216
0.6084440883994102,1.3209489500522613,1.2689185649156571,0.6604744750261307,2,0.4800042886244237,0.0009864612609948615,2.691252126566386,1.6923947544997195,0.6288503175876535
0.653405134677887,1.3726824283599854,1.3397463512420655,0.6863412141799927,3,0.5216243776618079,0.0009760176929846252,3.987771733828324,1.3609523237108156,0.3412814008800549
0.5990140277147293,1.2773160642385484,1.2376720529794694,0.6386580321192742,4,0.4700781500909966,0.0009627009709305305,2.96905608442297,1.8852784389359394,0.6349756910376246
0.5609351122379302,1.2278457564115524,1.1748579877614975,0.6139228782057762,5,0.5017015070491007,0.0009465931968523002,1.0142054385592056,0.891328556359585,0.8788441892264143
0.6072172585129738,1.2806286746263504,1.2475315922498702,0.6403143373131752,6,0.5020305550183717,0.0009277936805335052,7.1219929007414455,3.9350108644245765,0.5525154151747211
0.5716720533370971,1.2305443000793457,1.1869442063570022,0.6152721500396728,7,0.5092934867496225,0.0009064183272437243,5.979745828946159,3.868712060167365,0.6469693145551585
0.5249868112802506,1.1444860130548478,1.097229817509651,0.5722430065274239,8,0.4691743910325501,0.0008825989231440152,2.1473992479744335,1.9157030355301539,0.8921038029314621
0.5065470883250236,1.1304985636472702,1.0717963701486588,0.5652492818236351,9,0.5740498034076016,0.0008564823227814083,1.000791054054361,1.4249533881990766,1.423827064027369
0.49772814065217974,1.1190298283100129,1.0572430580854415,0.5595149141550064,10,0.44121836309849893,0.0008282295436817901,2.0426083339204424,1.5407543636137018,0.7543072932912613
0.5005397173762322,1.1011456471681595,1.051112540960312,0.5505728235840798,11,0.50656018254421,0.0007980147736233119,2.7861505117181133,1.3604991208634787,0.4883078337445993
0.46900052070617676,1.0656773358583451,1.0018391901254653,0.5328386679291726,12,0.6034639927073837,0.0007660242967108149,8.16749498524019,6.382997550603532,0.7815122705478859
0.459760867357254,1.0532939088344575,0.9864078229665756,0.5266469544172288,13,0.5028602560610188,0.0007324553448723779,2.9596076839960372,2.229709262556978,0.7533800086457552
0.47294553637504577,1.0603580671548842,1.0031245666742326,0.5301790335774421,14,0.5234023687377287,0.000697514881858894,2.133471825386699,2.8567898557621554,1.3390333173227411
0.4568931406736374,1.0271018755435943,0.9704440802335739,0.5135509377717972,15,0.519283898773345,0.0006614183272437242,9.136550335285312,5.962961209655911,0.6526490842640011
0.43299235790967944,1.0081638765335084,0.9370742964744568,0.5040819382667542,16,0.5212075308374811,0.0006243882282893936,4.468139829620561,2.1380198564296595,0.47850334545399
0.45526823386549947,1.0323789989948273,0.9714577335119248,0.5161894994974137,17,0.5057636026996357,0.0005866528878697131,6.852849199812831,4.426712296661124,0.6459666873717328
0.43525264382362366,1.0129383808374406,0.9417218363285065,0.5064691904187203,18,0.5085271317829457,0.000548444956906644,5.750189321375544,4.969473736696875,0.8642278469377581
0.46106932416558266,1.0213736671209335,0.9717561548948288,0.5106868335604667,19,0.5696355576026253,0.0005099999999999999,2.6101901837528634,2.4024581654499704,0.9204149875377198
0.43550310268998144,0.9824563419818878,0.9267312705516815,0.4912281709909439,20,0.5547742656239733,0.00047155504309335594,6.575824096798234,5.713531804421217,0.8688693189349657
