L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.7605888372659684,1.3705957746505737,1.4458867198228835,0.6852978873252868,0,0.3264248704663212,0.0009984894935292329,3.3119308391687294,0.1848460828893261,0.055812180829150744
0.5901669120788574,1.2317525231838227,1.2060431802272797,0.6158762615919113,1,0.3705909002653549,0.0009939672868916176,1.6743801606099167,0.7972506623093129,0.4761467443683178
0.5776471427083015,1.1831270104646683,1.1692106467485428,0.5915635052323341,2,0.4521560311033995,0.0009864612609948615,2.1008084843707553,1.0667478169112499,0.5077796595203525
0.5493324683606624,1.1481668192148209,1.1234158718585967,0.5740834096074104,3,0.4890162368672397,0.0009760176929846252,2.8544967462033597,2.8979942544114263,1.0152382405991252
0.5487784540653229,1.1304234635829926,1.113990191221237,0.5652117317914963,4,0.4656705125780215,0.0009627009709305305,5.1115522477397635,3.2185347681742833,0.6296589787568857
0.5293746286630631,1.0934941774606706,1.0761217200756072,0.5467470887303353,5,0.4788492015116421,0.0009465931968523002,2.5454457017021954,1.686623226223558,0.6626042838374734
0.5131640736758709,1.0829547923803329,1.0546414667367936,0.5414773961901664,6,0.5060255704410594,0.0009277936805335052,3.616535141848181,2.677526654984041,0.7403568747339
0.5117317512631416,1.0755909192562103,1.0495272123813628,0.5377954596281052,7,0.5299580926492241,0.0009064183272437243,3.880712571891122,3.4343609575329004,0.8849820474746707
0.49945123597979546,1.0600348007678986,1.0294686377048492,0.5300174003839493,8,0.5647969052224371,0.0008825989231440152,2.52083083980879,2.9768893639739806,1.1809159571372838
0.481424443423748,1.043889342546463,1.003369111418724,0.5219446712732315,9,0.5396688086999505,0.0008564823227814083,4.095399089581035,2.2940686735625855,0.5601575385897916
0.484766828417778,1.032858708500862,1.0011961829662324,0.516429354250431,10,0.562778916897841,0.0008282295436817901,2.426266359112913,1.9850666673189512,0.8181569430178834
0.47169013097882273,1.0181707674264908,0.9807755124568939,0.5090853837132454,11,0.5720040281973817,0.0007980147736233119,3.9858385162017593,2.7595972254175787,0.6923504838944886
0.4669708001613617,1.0055383104085922,0.969739956855774,0.5027691552042961,12,0.5341239109390127,0.0007660242967108149,2.002774917104515,1.623991643541851,0.8108707721832842
0.4538121771812439,0.976491836309433,0.942058097422123,0.4882459181547165,13,0.5502481389578163,0.0007324553448723779,1.0781208661714665,1.2678737925846173,1.1760033891997523
0.4251562808454037,0.9385026949644089,0.8944076296687126,0.46925134748220443,14,0.5820451162258101,0.000697514881858894,3.4597125355102465,3.0695617956984953,0.8872303014174526
0.4131930236518383,0.9235236513614654,0.8749548524618149,0.4617618256807327,15,0.5513324067919512,0.0006614183272437242,3.525861331976974,5.087160773054444,1.4428136259692435
0.4219202311336994,0.9413874453306198,0.892613952755928,0.4706937226653099,16,0.5436496994430045,0.0006243882282893936,3.6650844949193124,2.3904929698105635,0.6522340680342734
0.41068249389529227,0.918780324459076,0.8700726521015167,0.459390162229538,17,0.6078063928896503,0.0005866528878697131,3.71023118713319,3.068787914210061,0.8271150123615996
0.4043654339015484,0.9015073108673096,0.8551190930604935,0.4507536554336548,18,0.5399698340874812,0.000548444956906644,2.301079613917782,1.4029645064741356,0.6096983772262752
0.39778944849967957,0.899058364033699,0.8473186320066453,0.4495291820168495,19,0.5943204868154158,0.0005099999999999999,1.3344921096182343,2.280918112495219,1.7092031463173913
0.40814461693167686,0.9156480050086975,0.8659686255455017,0.45782400250434874,20,0.5962134987699219,0.00047155504309335594,5.7884513365439725,4.410406284629784,0.7619319966958626
0.3933676490187645,0.8875260537862778,0.8371306768059731,0.4437630268931389,21,0.5294045275590551,0.00043334711213028693,4.155722414779746,1.8819396577065954,0.45285499604437335
0.3756850346922874,0.8668900090456009,0.8091300374269486,0.43344500452280044,22,0.5616633100343561,0.0003956117717106063,1.745643324345389,2.885277517353244,1.6528448149253023
0.3798374181985855,0.8689542251825333,0.8143145298957825,0.43447711259126665,23,0.6325218190169959,0.0003585816727562757,5.123486902192682,3.849454268512606,0.7513348510494225
0.379375262260437,0.8693229311704636,0.8140367263555527,0.4346614655852318,24,0.618596881959911,0.00032248511814110596,4.3493832630253655,3.6449919718963812,0.8380480062272047
0.3766884829103947,0.8571811896562577,0.8052790802717209,0.42859059482812883,25,0.5815268097250426,0.000287544655127622,4.374230656990874,4.337750462355738,0.9916602032458364
0.37673812478780744,0.868214470744133,0.8108453613519668,0.4341072353720665,26,0.5435987168270633,0.000253975703289185,2.218112075833917,1.8022998042265652,0.8125377540036953
0.3405966313183308,0.8028753399848938,0.7420342975854873,0.4014376699924469,27,0.5802803900075001,0.00022198522637668816,2.695922970037862,2.9747864283770244,1.103438956319752
0.3646428845822811,0.8406104296445847,0.7849480950832367,0.42030521482229233,28,0.5370646025602859,0.00019177045631821,4.592585072743946,4.198226954893567,0.9141315595456655
0.35027837291359903,0.8192936784029007,0.7599252110719681,0.40964683920145034,29,0.5792639187772444,0.00016351767721859168,2.587390533721131,3.223788772667058,1.2459614158171448
0.3503154915571213,0.8121919667720795,0.7564114746451378,0.40609598338603975,30,0.5777116753426113,0.0001374010768559848,5.91368966740108,3.839675790103889,0.6492859798291262
0.34830705150961877,0.814939849972725,0.7557769781351089,0.4074699249863625,31,0.5629605723199397,0.00011358167275627576,6.013158814220102,2.4498952163199426,0.40742233691323027
