epoch,val_QWK,val_QWK_fakequant,train_total_loss,learning_rate
0,0.592067651262506,0.5872325207128808,0.93382797062397,1e-05
1,0.6006108304945377,0.6266942338617045,0.922332538664341,1e-05
2,0.6051032806804374,0.6192745873052778,0.930265594124794,1e-05
3,0.6230849050845388,0.6225181310189039,0.9171551555395127,1e-05
4,0.5449497130869377,0.5581395348837209,0.907950090765953,1e-05
5,0.6084015663937345,0.6049462491922692,0.9189733055233955,1e-05
6,0.6087225487163626,0.5716534479627051,0.907316115796566,1e-05
7,0.6093516134826079,0.5998796630565584,0.9015843379497528,1e-05
