L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.6614902997016907,1.3275104159116744,1.3252455002069474,0.6637552079558372,0,0.4128553770086526,0.0009984894935292329,3.776174531989388,0.5213858799528722,0.13807250579548622
0.5825755149126053,1.2097573810815812,1.1874542063474656,0.6048786905407906,1,0.4960134828547351,0.0009939672868916176,3.268188245206909,0.8999477467173467,0.27536594565420175
0.5334564259648323,1.1193640232086182,1.093138433098793,0.5596820116043091,2,0.4974874371859297,0.0009864612609948615,3.737221587660147,2.030301935520615,0.5432650668144554
0.5246683531999587,1.1118913620710373,1.080614032149315,0.5559456810355187,3,0.4976687388987566,0.0009760176929846252,1.4569263838523212,0.4415073730965458,0.30304027574072573
0.5534363499283791,1.1358208984136582,1.1213468027114868,0.5679104492068291,4,0.539064300530076,0.0009627009709305305,4.876635690210831,2.1518507111665257,0.44125722072823015
0.5227507603168488,1.0886436694860457,1.067072594165802,0.5443218347430229,5,0.41437416225186696,0.0009465931968523002,3.6002430563325123,2.1418066123281934,0.5949061157304207
0.5028355960547924,1.0598303347826004,1.0327507609128952,0.5299151673913002,6,0.5479434610976697,0.0009277936805335052,2.2802905753967972,1.665136165265339,0.7302298151083599
0.5006355574727058,1.0608877581357956,1.0310794344544412,0.5304438790678978,7,0.5404974880529347,0.0009064183272437243,2.2162101779276275,1.6831391900617978,0.7594673135359828
0.4699576239287853,1.024507464170456,0.9822113585472106,0.512253732085228,8,0.5793064241046049,0.0008825989231440152,1.5573479445173843,2.544551189134596,1.6339002456661296
0.46509445741772654,0.9928297090530396,0.9615093207359314,0.4964148545265198,9,0.5760750043405289,0.0008564823227814083,2.592124573341843,2.1810558466597154,0.8414162919059999
0.45883258789777753,0.9904505574703216,0.9540578657388687,0.4952252787351608,10,0.6201636218244448,0.0008282295436817901,1.605812826506487,1.8879134096462042,1.1756746356008618
0.4564801049232483,0.993455582857132,0.9532078987360001,0.496727791428566,11,0.46073938282920857,0.0007980147736233119,8.189137212133707,6.362231118311991,0.7769110412370647
0.45243297815322875,1.004761267900467,0.9548136067390441,0.5023806339502335,12,0.5324227882367417,0.0007660242967108149,1.4470571055085557,1.1751252533735221,0.8120793912694514
0.4275489902496338,0.9356044715642929,0.8953512266278267,0.46780223578214647,13,0.6214708561020037,0.0007324553448723779,2.195881853146665,1.7599032340426506,0.8014562493518202
0.42264955401420595,0.9344890022277832,0.8898940533399582,0.4672445011138916,14,0.6116853684152341,0.000697514881858894,2.6901812516815014,1.921813602780744,0.7143807137825795
0.43399586513638494,0.9729398453235626,0.9204657888412475,0.4864699226617813,15,0.5870393900889455,0.0006614183272437242,4.408356631220686,3.7309299673305247,0.8463312475464173
0.43679233253002164,0.9537699121236801,0.913677282333374,0.47688495606184006,16,0.6213927975196756,0.0006243882282893936,3.3575627463979414,1.5272139244023446,0.45485789537091137
0.4488165590167046,0.9773893028497695,0.9375112122297287,0.4886946514248848,17,0.5999766409717355,0.0005866528878697131,7.92272855585163,4.34123097233444,0.5479464482129783
0.4150151750445366,0.9202736490964889,0.8751520043611527,0.46013682454824445,18,0.5793269230769231,0.000548444956906644,2.495841042355693,1.95454363919096,0.7831202412418737
0.40015205681324006,0.9170697182416916,0.8586869129538536,0.4585348591208458,19,0.6535375638220278,0.0005099999999999999,3.896214440448221,2.5664779050634703,0.6587106393374546
0.4096671138703823,0.9280440467596054,0.8736891403794289,0.4640220233798027,20,0.596361569073337,0.00047155504309335594,1.4770901566160952,2.068475623610081,1.4003719504493934
0.3743830506503582,0.8509659034013748,0.7998659992218018,0.4254829517006874,21,0.5836054866100588,0.00043334711213028693,3.9464285730938427,3.123718702927634,0.7915305307245846
0.3976744231581688,0.8984931814670563,0.846921021938324,0.44924659073352813,22,0.6152568644818424,0.0003956117717106063,3.8945702194322234,2.9481135151256534,0.7569804494513516
0.38418804481625557,0.8825677585601807,0.8254719242453575,0.44128387928009033,23,0.5644799632035877,0.0003585816727562757,5.672323282651328,2.8187185707192737,0.49692488073454144
0.39055157616734504,0.8856346717476845,0.8333689117431641,0.44281733587384225,24,0.569328320520734,0.00032248511814110596,3.5223668594598805,2.3470707064438048,0.6663334059427599
0.4023454862833023,0.9017864102125168,0.8532386925816536,0.4508932051062584,25,0.5685279187817259,0.000287544655127622,7.744003512124953,4.033596515207179,0.520867082367885
0.3587865774333477,0.8325879579782486,0.7750805613398551,0.4162939789891243,26,0.5877953425123237,0.000253975703289185,2.169769096722244,2.556924499090971,1.178431614199678
0.3707711713016033,0.8495136147737503,0.7955279767513275,0.42475680738687516,27,0.5559068697901696,0.00022198522637668816,3.46887384169781,4.048093165333939,1.1669761859522212
