L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.7333640864491463,1.6035828226804734,1.5351554960012437,0.8017914113402367,0,0.38265603733229636,0.0009984894935292329,5.699898261560868,0.45958126926452125,0.0806297320013338
0.6532203188538551,1.3899901312589646,1.348215383887291,0.6949950656294823,1,0.48111045636089833,0.0009939672868916176,2.7998799108455676,1.6077762943378615,0.5742304475666997
0.6276741084456444,1.3213819873332977,1.288365103006363,0.6606909936666489,2,0.3970218120805369,0.0009864612609948615,3.19497841399604,2.706785904857811,0.8472000602571726
0.6122448605298996,1.2568214923143386,1.240655609369278,0.6284107461571693,3,0.5747615216641765,0.0009760176929846252,3.615775694816001,2.2124004630887613,0.6118743666153621
0.5690174290537834,1.2509235954284668,1.1944792264699935,0.6254617977142334,4,0.5482616651418115,0.0009627009709305305,2.011781655017355,1.505417757580767,0.7483007680412417
0.5837295913696289,1.252307389974594,1.2098832869529723,0.626153694987297,5,0.47652978311144445,0.0009465931968523002,2.647319651079728,2.5825677574491217,0.9755405836223077
0.5713923117518425,1.2363583946228027,1.18957151055336,0.6181791973114014,6,0.5646254195427776,0.0009277936805335052,3.763034480921685,2.119834374224025,0.5633311055137638
0.5647165563702583,1.2056686246395112,1.167550871372223,0.6028343123197556,7,0.5054323933932048,0.0009064183272437243,1.9722054876962363,1.9580045777362554,0.9927994775146026
0.5185945442318917,1.13013360619545,1.0836613500118255,0.565066803097725,8,0.487834349426045,0.0008825989231440152,2.8170318754133445,2.7005331212545243,0.9586448576689511
0.539854942560196,1.1825502347946166,1.1311300641298294,0.5912751173973083,9,0.4842150863702822,0.0008564823227814083,2.124408507166495,2.1931107398126257,1.0323394640975925
0.48044809997081755,1.0785919010639191,1.0197440499067307,0.5392959505319596,10,0.5358013229662295,0.0008282295436817901,6.606079850598236,5.128135427071816,0.7762751197455507
0.5032960633933544,1.114699004292488,1.0606455647945403,0.557349502146244,11,0.48601837773517553,0.0007980147736233119,1.817782632160571,1.7555568405708846,0.9657682989765798
